Position_X,Position_Y,Position_Z,Time
-1242.4373,18.9628,297.3831,813330.6275
-1221.1857,20.5433,296.8975,813332.7706
-1199.5558,24.4484,248.3004,813341.6378
-1177.3534,26.0766,246.3968,813345.9382
-1154.677,28.0467,245.7914,813349.4116
-1136.8938,28.991,240.425,813353.3214
-1120.1028,30.385,228.987,813357.3736
-1102.1911,30.8972,220.9582,813361.287
-1084.0836,32.6138,213.6547,813365.1426
-1063.0183,33.7186,211.0105,813369.1028
-1044.8099,35.2601,202.5746,813373.2654
-1027.2037,36.4873,195.2778,813376.9914
-1008.2267,36.9857,191.1653,813380.9232
-991.5574,37.406,180.0843,813384.9421
-972.4909,38.8614,174.5389,813388.8427
-953.7634,40.0905,168.4604,813392.8226
-937.7022,40.9249,155.2496,813396.7672
-918.3705,42.2708,151.6744,813400.6704
-901.7715,42.3858,139.8369,813404.7093
-886.5367,42.7115,125.4777,813408.6487
-866.5645,43.9917,121.9635,813412.4932
-850.0086,45.0093,113.3932,813416.5006
-830.4176,45.8977,106.8117,813421.3866
-813.0687,46.7761,98.2585,813424.5934
-795.9048,46.2797,89.3777,813428.3842
-781.1476,46.7848,72.4295,813432.3222
-760.5583,47.5735,71.2011,813436.2024
-742.106,48.3153,66.9772,813440.3748
-726.5747,48.9828,54.1891,813444.307
-709.1029,49.3881,44.2306,813448.1934
-691.271,48.7799,38.485,813452.1296
-677.0189,48.7974,18.8611,813455.95
-658.5757,49.6601,19.8775,813460.0792
-646.7457,48.3759,24.119,813463.8937
-633.6805,47.1642,35.2425,813467.8297
-619.9516,45.8349,45.9975,813471.8686
-609.505,43.5962,53.0427,813475.8163
-601.3692,42.6853,37.316,813479.738
-585.5844,39.9698,66.3758,813483.6882
-574.1216,38.4441,75.6378,813487.7844
-562.4281,37.099,81.6883,813491.6754
-549.3639,35.5199,91.6924,813495.5046
-537.4785,33.7143,99.1136,813499.4764
-524.5232,31.654,110.6217,813503.2832
-514.5934,29.5272,114.0808,813507.2921
-502.5762,28.229,122.8841,813511.3236
-489.1695,26.8503,129.7781,813515.2114
-478.9464,25.0235,140.4387,813519.1564
-464.9684,22.9626,150.1116,813523.0718
-455.1047,21.288,149.7921,813527.0302
-445.1107,19.5767,142.9813,813530.9654
-433.1902,17.5614,151.3697,813534.865
-421.2531,15.7708,154.3653,813538.7942
-409.7953,14.6272,157.9661,813542.8008
-399.695,14.068,143.5356,813546.6986
-388.9303,12.5098,139.3264,813550.6351
-367.5805,3.9106,271.819,813554.6273
-362.7369,5.6045,200.1841,813558.6104
-348.2878,2.0899,249.876,813562.4824
-338.1602,2.1314,218.914,813566.4794
-326.549,0.195,237.6299,813570.467
-314.1651,-1.2503,252.244,813574.3878
-302.8983,-2.8726,250.8202,813578.3355
-289.2169,-3.7953,267.4269,813582.2314
-276.211,-4.225,290.0883,813586.182
-265.8121,-5.8742,290.2265,813590.3142
-225.3509,-22.1611,159.9883,813606.9552
-215.5311,-23.1972,186.4946,813611.4006
-204.9151,-24.304,237.3329,813613.8346
-194.0492,-25.0771,249.9301,813617.7468
-182.536,-26.992,256.555,813621.7476
-170.8649,-28.5292,258.4567,813625.6372
-160.1449,-30.8577,265.7506,813629.6159
