Position_X,Position_Y,Position_Z,Time
-1278.6929,-263.0318,223.3164,622792.8074
-1104.9873,-212.1681,261.1118,622813.3755
-1075.0071,-201.2015,277.9093,622817.6691
-1108.2364,-204.9494,196.3322,622818.4988
-1096.2582,-201.2029,160.5451,622821.551
-1073.9199,-195.2724,154.0076,622825.396
-1049.8273,-187.5393,151.8674,622829.383
-1031.5522,-181.7327,132.2309,622833.4046
-1008.6497,-174.4487,127.1926,622837.3387
-986.5637,-167.5803,116.8326,622841.2096
-964.8543,-160.809,107.6099,622845.2238
-946.1729,-154.6518,90.111,622849.1726
-923.6125,-147.7158,84.3327,622853.0276
-901.7643,-140.6527,75.3444,622857.1064
-879.6531,-134.6549,66.1541,622861.12
-852.7866,-124.4505,85.146,622864.8638
-831.9141,-117.6647,79.7645,622868.8784
-826.7701,-116.6364,32.6976,622872.9226
-810.6857,-111.6047,45.2123,622876.8114
-794.3847,-106.7355,55.8242,622880.7855
-779.5519,-101.915,61.0389,622884.7005
-764.3926,-97.1151,71.343,622888.5858
-748.6184,-91.7081,80.9671,622892.6328
-733.715,-86.9885,87.61,622896.5794
-719.271,-82.1604,100.1306,622900.4186
-704.0237,-77.5359,109.2213,622904.4986
-688.7816,-72.9783,115.7423,622908.345
-674.5297,-67.9766,124.8362,622912.4196
-660.7549,-63.7572,127.6605,622916.2614
-647.2994,-59.1461,129.7227,622920.1712
-630.5647,-53.9413,140.5395,622924.1578
-616.2013,-49.4546,152.3736,622928.1556
-600.7305,-44.4387,162.2072,622931.9694
-585.0957,-40.0774,169.2046,622935.9376
-570.6082,-35.6915,174.6766,622940.1338
-554.5994,-30.7053,185.0408,622943.8488
-542.1861,-26.855,181.9486,622947.8892
-529.4765,-22.8227,177.337,622951.8792
-522.2695,-21.1659,141.4137,622955.6736
-481.9654,-8.6364,214.3248,622963.6676
-466.9615,-3.505,234.1872,622968.097
-451.3438,-0.2894,248.1143,622971.5089
-438.5754,4.7411,227.537,622975.5544
-424.9537,9.037,230.7396,622979.38
-416.5988,15.8113,184.178,622983.4658
-401.5737,19.3959,201.2642,622987.4305
-383.5982,22.49,235.6634,622991.3138
-368.4283,26.2884,245.3548,622995.2614
-353.8599,30.1611,256.5247,622999.1682
-338.0568,34.9592,261.5414,623003.0824
-324.4562,39.331,260.7361,623007.1618
-311.8806,43.4039,255.3437,623011.0672
-296.8233,47.5381,267.201,623015.0485
-283.0387,51.5687,271.2027,623018.9738
-270.3195,55.6638,268.7058,623022.889
-255.0195,59.8763,275.0211,623026.8448
-241.7357,64.0678,278.5254,623030.889
-225.7811,68.3645,284.493,623034.6566
-213.2236,72.1933,283.4378,623038.6869
-198.8901,76.3688,281.4234,623042.8608
-185.9143,80.0768,285.9066,623046.6158
-172.2462,84.2119,285.5118,623050.6036
-158.9108,88.242,285.4507,623054.5543
-144.6749,91.9826,293.7669,623058.3976
-129.8843,96.3558,294.8222,623062.377
-115.9097,99.9589,296.8745,623066.2907
-101.7323,104.3244,295.5497,623070.2098
-89.2278,107.5403,298.7523,623074.3125
-75.6952,111.7918,295.4828,623078.25
-62.3825,115.4877,296.8538,623081.9637
-47.7195,118.9606,302.694,623085.9902
-33.964,123.4193,299.6015,623089.94
-21.6122,126.6048,298.3382,623093.914
-6.1098,130.833,294.6756,623097.8055
5.647,134.5225,292.4009,623101.6892
19.0792,137.6787,300.172,623105.712
32.8861,142.212,295.7995,623109.8424
46.0257,145.6394,292.3774,623113.5443
59.7688,149.0102,299.0517,623117.544
72.9236,152.9453,295.6241,623121.6346
87.4099,156.7626,293.5091,623125.4755
99.7693,159.9739,292.1552,623129.425
112.7332,163.1983,291.9558,623133.3394
125.4476,166.6191,293.9708,623137.3
138.6573,170.5142,285.2647,623141.2734
153.7954,174.489,281.9148,623145.1866
165.474,177.721,281.1798,623149.0696
178.5342,181.1755,279.6376,623153.091
191.9806,184.4283,279.4225,623157.1128
204.1705,187.6485,279.1362,623161.025
217.0775,190.9983,278.4648,623164.8924
229.7381,194.4303,275.1621,623168.8332
244.1535,198.4311,266.8889,623172.8418
257.0966,202.0097,262.7215,623176.8034
270.1158,205.4767,258.4131,623180.6214
282.0258,208.1861,259.6121,623184.6733
294.8884,211.8301,253.4281,623188.615
307.4891,214.9915,251.0466,623192.5159
322.3236,218.4373,243.0776,623196.4236
333.1858,221.9583,239.0148,623200.497
345.7583,225.0412,237.8383,623204.3008
358.8618,228.3574,233.6019,623208.3122
371.5692,231.5266,226.7419,623212.3158
384.3026,235.0805,219.189,623216.1786
