Position_X,Position_Y,Position_Z,Time
-1274.1344,-364.7543,230.329,621022.7897
-1241.97,-360.8002,249.4537,621025.0809
-1211.8584,-360.6281,199.1764,621033.3271
-1174.4164,-354.4469,228.8161,621037.8006
-1174.7569,-358.865,172.3158,621041.3924
-1148.6502,-354.7146,175.206,621045.3184
-1129.1243,-353.7071,162.4033,621049.3111
-1109.3895,-352.7848,149.5715,621053.1658
-995.0388,-340.4649,142.8147,621072.2826
-978.443,-340.4288,125.1174,621077.8812
-939.5283,-337.7974,105.844,621083.182
-951.8127,-341.6502,67.4877,621085.3736
-928.4327,-338.5531,67.6129,621088.7142
-910.4541,-338.9091,48.5601,621092.6758
-892.0142,-338.2827,35.7999,621096.6092
-877.9284,-337.9971,25.8715,621100.5702
-863.7745,-336.9248,36.1842,621104.6422
-839.5063,-327.5989,83.5183,621108.5616
-838.5249,-334.1587,53.1501,621112.464
-825.9403,-334.9521,60.1291,621116.4306
-810.6982,-333.6296,76.4615,621120.3319
-797.9953,-333.9409,82.9662,621124.3168
-784.3908,-332.7735,96.3273,621128.4242
-771.5715,-332.4838,103.4227,621132.0876
-757.3049,-330.9698,113.18,621136.0574
-739.0683,-324.7656,144.5756,621140.2964
-732.6159,-328.6682,128.1293,621143.9838
-718.4428,-328.8583,138.9835,621147.9594
-705.8435,-328.2666,147.7607,621151.913
-692.0554,-328.4107,155.5581,621155.9239
-680.8521,-328.6701,157.737,621159.8654
-667.608,-327.5925,169.4487,621163.711
-653.8567,-327.2126,174.2543,621167.6786
-632.4614,-318.0195,221.2284,621171.7136
-628.3028,-324.7924,190.6607,621175.9174
-615.443,-324.3389,199.8008,621179.8382
-602.4449,-324.7233,202.9636,621183.6599
-589.5207,-324.8315,209.6876,621187.7888
-576.8627,-324.2264,217.6197,621191.7766
-563.8518,-323.266,225.2251,621195.7036
-550.4223,-322.0488,233.7165,621199.2552
-533.6896,-315.231,265.2882,621203.3714
-527.1177,-322.1212,234.9046,621207.4862
-512.9596,-320.9912,247.3239,621211.2515
-501.4516,-321.8186,247.6405,621215.1741
-487.2829,-320.2466,260.7876,621219.1012
-474.9045,-320.4183,264.6867,621223.1667
-462.4937,-319.723,268.849,621227.068
-450.7688,-319.4442,272.0794,621230.9184
-435.1962,-314.9352,292.0126,621234.8122
-425.969,-317.9745,279.0507,621238.9408
-413.2743,-318.2686,284.031,621243.0116
-400.501,-318.0025,288.3888,621246.6093
-387.8648,-318.1558,292.1684,621250.5524
-375.3158,-317.7955,295.9579,621254.7018
-362.7816,-316.8382,301.9949,621258.5327
-350.7013,-316.8991,303.1487,621262.5111
-338.3671,-315.5929,309.3684,621266.414
-326.6851,-315.7311,307.9537,621270.3526
-314.8252,-317.0477,302.8433,621274.8513
