Position_X,Position_Y,Position_Z,Time
-1151.767,325.9735,484.8616,834621.9646
-1113.3936,341.8616,449.0606,834634.1964
-1104.1992,345.8469,435.2372,834639.495
-1090.3866,348.0002,429.6954,834641.8256
-1072.6897,351.826,429.774,834645.0076
-1050.2144,350.2544,440.5708,834648.9996
-1050.2661,359.0499,405.5281,834652.9638
-1037.3947,363.0836,394.2422,834656.8542
-1025.1488,365.9427,386.5627,834660.7989
-1010.0094,369.159,383.1122,834664.77
-994.8003,371.4772,376.6255,834668.6836
-984.5763,376.0238,361.2643,834672.6668
-970.187,378.3748,355.2408,834676.6987
-958.0188,381.589,345.4005,834680.518
-948.0285,384.3889,334.737,834684.4744
-931.4941,388.0335,328.8273,834688.4866
-919.5338,391.2219,316.4214,834692.5542
-906.7062,394.0719,308.7776,834696.6433
-894.4334,397.2297,298.5829,834700.6795
-884.9962,400.5023,283.9936,834704.4752
-868.9085,403.2527,280.816,834708.4621
-859.1754,406.7006,262.8047,834712.5813
-844.4344,409.0649,257.2283,834716.1118
-833.7257,412.6972,243.0143,834720.129
-820.4907,415.0513,234.2683,834724.2692
-807.5225,417.875,227.0134,834727.9275
-789.5859,416.8529,231.6683,834732.0134
-780.6957,422.5078,208.9631,834736.111
-769.2558,426.316,191.6404,834739.907
-757.3157,429.0961,179.3924,834743.897
-747.207,431.2262,170.656,834747.886
-731.8686,434.2797,162.7874,834751.7406
-717.0481,434.225,159.8391,834755.875
-707.714,439.205,136.6559,834759.651
-695.3755,441.0894,127.8928,834763.7118
-683.8857,444.223,112.668,834767.6722
-672.548,447.6543,99.8212,834771.5223
-658.0275,448.6152,93.898,834775.474
-646.527,451.3191,80.6308,834779.4988
-633.4486,453.2681,70.5323,834783.3917
-622.0473,456.4496,55.1902,834787.5378
-610.061,458.0032,46.9847,834791.4176
-596.7317,460.3947,36.4648,834795.1888
-583.2223,460.6983,31.0685,834799.2764
-575.8998,462.8787,18.7039,834803.1595
-568.7294,459.3147,32.1466,834807.112
-561.7579,456.3485,41.5015,834811.0422
-557.184,456.9707,35.4825,834815.0632
-549.9459,453.3336,49.8385,834818.9
-540.5996,446.7907,77.6211,834823.1366
