Position_X,Position_Y,Position_Z,Time
-1276.9028,-181.8143,219.3661,599239.1706
-1258.2807,-172.8612,210.0067,599244.0552
-1230.9449,-163.4934,199.58,599248.2106
-1207.6135,-154.3623,195.1083,599252.093
-1189.69,-146.4573,176.7291,599256.1728
-1164.332,-137.4261,174.1723,599260.0567
-1141.7775,-128.6707,167.8557,599263.9686
-1122.718,-120.5852,152.165,599267.9247
-1100.7284,-112.0155,143.061,599272.047
-1076.5894,-103.4676,139.9806,599275.7953
-1053.9511,-94.409,132.0416,599279.8094
-1034.0494,-86.1617,117.0042,599283.7442
-1014.0447,-78.1873,102.2861,599287.6658
-989.1119,-69.0801,102.4515,599291.6136
-969.3422,-61.3741,87.1879,599295.5472
-948.7212,-53.2228,75.0385,599299.5161
-925.6546,-45.2197,72.8479,599303.555
-908.084,-37.5027,49.525,599307.5183
-885.456,-29.3541,45.0738,599311.3132
-870.3137,-22.9187,39.0401,599315.3496
-855.5696,-17.4715,42.0384,599319.2326
-850.1832,-14.6015,11.5148,599323.2926
-810.9847,-6.7244,102.6248,599327.1651
-800.0518,1.7577,94.3236,599331.0482
-797.656,7.8744,48.8781,599335.0816
-777.3233,12.2936,77.1924,599339.0106
-756.4333,17.2433,99.0151,599342.9019
-739.7269,22.7852,110.6751,599346.9064
-722.6149,28.5278,123.31,599350.8706
-705.5983,34.0571,132.1909,599354.7238
-690.3566,39.9192,138.4777,599358.806
-675.9371,45.2244,142.4093,599362.7507
-659.6515,51.0031,150.7906,599366.629
-644.89,55.8739,155.6655,599370.5635
-628.1588,61.4706,163.0263,599374.532
-612.3942,67.0634,170.0598,599378.4458
-596.1112,72.3577,180.5128,599382.53
-580.5832,78.2119,182.9048,599386.4285
-565.2206,83.1623,189.3077,599390.2986
-549.524,88.7551,193.7519,599394.3808
-533.2366,93.9091,201.8046,599398.2761
-517.0292,99.1223,210.4385,599402.1562
-500.5268,104.1343,217.4995,599406.1047
-486.5155,109.1706,222.1424,599410.1854
-471.6224,114.9982,223.1005,599414.0991
-457.1979,120.4024,220.4577,599418.1682
-441.8118,125.4051,230.4086,599421.958
-424.8581,130.277,239.319,599425.9774
-409.6524,135.9076,238.8081,599430.0856
-393.2731,140.2856,247.9718,599433.7454
-380.158,145.5927,246.7468,599437.8034
-363.5254,150.3078,255.9806,599442.2314
-347.5956,155.0609,265.1021,599445.9581
-333.5027,160.6679,260.3548,599449.7618
-317.8727,165.6346,267.2487,599453.6266
-303.6082,170.9629,264.9165,599457.6187
-289.4502,175.6946,268.1767,599461.4934
-273.0493,180.3859,273.9456,599465.3796
-259.2077,185.1329,274.1414,599469.2668
-242.5592,189.722,280.9933,599473.4981
-228.9856,194.5016,282.8166,599477.3074
-213.2085,199.3415,283.8659,599481.1098
-198.0714,203.6318,292.2172,599485.1576
-184.6916,209.4095,283.5203,599489.1166
-168.9733,213.6841,288.4586,599493.0354
-153.2584,218.6766,288.3575,599496.937
-140.3707,223.0978,290.2369,599500.9006
-125.1187,226.9515,299.8447,599504.878
-110.738,232.3647,294.6367,599508.9228
-96.0176,236.4512,297.9722,599512.7122
-81.9656,241.0725,300.312,599516.86
-66.803,245.7354,300.9625,599520.85
-52.0961,250.5669,298.5422,599524.656
-37.6088,255.5446,293.672,599528.499
-24.232,260.4496,290.8813,599532.593
-8.1208,264.5296,298.2419,599536.4278
4.876,269.0284,294.4235,599540.4058
19.9539,273.5671,292.7843,599544.5246
33.4629,277.5246,296.2826,599548.277
47.9919,282.769,289.1468,599552.2431
62.6213,286.5085,292.1571,599556.2854
76.5522,290.3729,294.4846,599560.1612
91.9797,295.3441,290.6352,599564.1579
105.0191,299.3131,290.9152,599568.0665
118.3671,303.451,289.3575,599571.9832
133.2577,308.889,280.7836,599576.0417
147.1567,312.7527,282.8379,599579.9408
161.7491,316.5918,284.0446,599583.802
175.9712,320.7972,280.9727,599587.8202
188.4117,325.2135,277.5256,599591.7353
202.8422,329.1356,278.1685,599595.6617
217.3388,333.8675,270.2932,599599.7166
230.9957,337.9956,268.9305,599603.4691
244.5466,342.312,265.9836,599607.6206
256.9354,345.4979,268.2208,599611.7854
271.4926,350.2578,260.168,599615.2673
286.0408,355.0588,252.3233,599619.4122
300.4872,358.5861,249.4666,599623.4308
312.1987,361.6307,254.5037,599627.3844
329.2907,367.5152,237.5235,599631.2536
339.9047,370.8761,239.8285,599635.1502
353.2942,375.0232,234.0233,599639.0778
366.3893,378.7871,231.2909,599643.2573
380.8482,383.1513,225.9242,599646.9994
393.6832,387.0742,221.5424,599650.8386
407.5864,391.1258,213.9731,599654.859
421.0388,395.0286,209.2188,599658.9054
433.9705,398.9138,204.8943,599662.7005
446.6813,402.3193,202.9321,599666.6995
460.1967,406.6903,194.6587,599670.5989
472.7974,409.3343,195.028,599674.6172
485.3307,413.5137,188.1255,599678.6136
498.9291,417.254,180.9029,599682.4252
511.3063,421.1433,175.8273,599686.4126
524.2746,424.8642,169.9612,599690.4008
536.919,428.3942,164.7969,599694.3424
549.1309,431.74,160.7133,599698.3704
562.4302,435.7129,153.0389,599702.2616
574.9026,439.3844,146.9935,599706.1204
588.9808,442.9613,138.3709,599710.0966
601.9576,446.5837,130.6699,599714.0151
612.2034,449.3229,129.8398,599717.9862
625.9339,453.4604,119.3363,599721.9364
637.8559,456.2581,114.7467,599725.8577
650.8993,460.1873,105.313,599729.7966
663.2323,463.6585,97.9894,599733.8264
673.87,465.8314,96.7445,599737.7234
687.9879,470.4681,82.6342,599741.6286
697.6955,472.1932,83.7155,599745.6576
710.7309,476.0407,72.9217,599749.4748
723.5257,479.4325,64.2695,599753.4158
734.3106,482.5451,58.0756,599757.5466
748.6422,485.7916,46.8337,599761.3306
758.0994,488.6346,43.3399,599765.3053
771.0447,491.826,39.856,599769.2338
779.8038,493.3751,57.3365,599773.1998
793.778,497.9475,60.4763,599777.1435
802.4623,499.6482,78.2457,599781.1741
816.4308,504.2437,81.3004,599785.0174
826.3729,506.5253,94.1887,599789.018
837.9623,509.4207,104.0453,599792.9754
850.9686,513.4124,109.9731,599796.8416
863.1342,517.2341,117.0415,599800.8956
874.166,519.9273,126.4487,599804.7588
882.1088,521.535,143.2008,599808.7098
894.4982,525.462,148.7785,599812.7258
903.4468,527.1692,162.1753,599816.6984
913.0801,529.2725,175.4066,599820.5074
926.2007,533.215,179.4125,599824.5122
937.6846,536.8157,185.3332,599828.442
951.0203,540.2174,189.9226,599832.4476
963.4708,543.3566,196.2197,599836.4292
