Position_X,Position_Y,Position_Z,Time
-1279.2756,-232.5764,189.7266,600906.8398
-1217.0715,-231.4459,139.2352,600918.931
-1190.6146,-230.1706,133.6516,600920.9974
-1166.9378,-228.9784,125.252,600926.1394
-1146.4749,-229.6115,107.2711,600929.784
-1122.6261,-228.6358,99.0218,600933.7822
-1092.7196,-226.0674,107.3617,600937.6334
-1071.6568,-224.5408,91.4273,600941.7172
-1049.9579,-224.2135,78.6591,600945.6156
-1026.3245,-223.3048,69.2233,600949.4368
-1003.7942,-222.18,58.9432,600953.4164
-978.6917,-220.9069,54.8324,600957.5302
-957.1948,-219.9321,41.248,600961.3335
-933.9576,-218.9343,32.2151,600965.2233
-918.7657,-220.3042,24.7361,600969.2246
-900.925,-219.5913,38.3171,600973.3214
-882.8586,-218.6613,46.954,600977.1542
-865.941,-218.5298,52.6583,600981.1495
-849.1632,-218.206,60.0221,600984.9986
-832.0457,-218.0475,68.3762,600989.0084
-813.7798,-217.6664,79.2164,600992.9612
-797.9615,-218.4551,84.6832,600996.8031
-777.9589,-216.9778,100.9537,601000.8135
-763.0308,-217.4833,103.5073,601004.8346
-744.8156,-216.7192,115.1307,601008.6546
-728.252,-216.31,121.8963,601012.7199
-711.485,-216.8929,125.8539,601016.6101
-693.2511,-216.6878,135.0195,601020.498
-678.7086,-217.6724,136.2824,601024.4914
-659.9491,-216.2099,152.6467,601028.434
-643.6481,-216.2629,157.8954,601032.3284
-626.1024,-215.8699,165.8706,601036.334
-610.4154,-216.077,168.8141,601040.2658
-592.7824,-215.7574,178.4699,601044.2082
-578.4226,-217.4846,174.6642,601048.22
-561.0634,-217.2601,183.8631,601052.068
-543.9586,-216.7606,192.3152,601056.0088
-526.7343,-216.838,197.2816,601060.0627
-511.0763,-216.7154,202.7823,601063.9046
-494.0358,-216.6432,207.6289,601067.9466
-477.4719,-216.4126,215.398,601071.8864
-461.2811,-216.9362,217.8335,601075.7564
-444.7575,-217.0891,223.9199,601079.7886
-429.3159,-216.8692,231.2564,601083.6736
-412.8544,-216.8709,234.6626,601087.5878
-395.5869,-216.8261,239.1322,601091.6154
-379.8742,-216.8804,244.1568,601095.6621
-363.2909,-216.8208,251.5078,601099.7643
-347.9964,-218.5982,243.183,601103.4648
-332.3154,-218.3337,250.0807,601107.4958
-316.0064,-218.1365,256.562,601111.4486
-300.2335,-218.5909,254.8619,601115.3282
-284.8377,-218.44,260.9865,601119.168
-268.097,-218.4003,265.364,601123.2784
-252.5112,-218.3842,270.781,601127.252
-236.4892,-219.3185,267.9374,601131.0051
-220.6201,-219.1935,274.9892,601135.0678
-204.925,-219.4391,275.1947,601138.9936
-189.2432,-220.1107,275.5602,601142.8762
-174.3085,-220.305,275.3292,601146.8956
-158.6857,-220.4184,280.0097,601150.9314
-143.1207,-220.3859,284.1104,601154.6994
-127.4686,-220.8927,282.2777,601158.7796
-111.1346,-221.5941,282.8987,601162.683
-96.3076,-221.7239,283.9165,601166.5306
-81.5837,-221.8193,286.7829,601170.5288
-65.8373,-222.2239,283.6688,601174.5928
-50.4299,-222.6808,286.7377,601178.401
-34.701,-223.22,284.4685,601182.3972
-20.185,-223.1604,288.928,601186.4848
-3.5091,-224.1991,285.1672,601190.4406
11.0953,-224.414,287.0337,601194.268
25.3131,-224.6737,285.7099,601198.1645
40.8821,-225.0183,285.6557,601202.1243
56.1304,-226.0266,282.073,601206.2426
70.8834,-226.1666,283.075,601210.0194
85.5584,-226.4949,283.942,601214.0256
101.3034,-227.62,277.7018,601218.1547
115.5096,-227.5242,282.8115,601221.9441
129.8914,-227.8181,281.0505,601225.8714
145.2083,-228.2554,278.1858,601229.8656
160.454,-229.3124,273.5465,601233.8172
174.9809,-229.5846,273.8843,601237.764
189.9933,-229.9756,271.9551,601241.6948
203.846,-230.1322,271.2594,601245.5413
217.2846,-230.4867,271.4463,601249.5188
231.9501,-231.0737,269.1049,601253.5769
247.5182,-232.5293,259.065,601257.4983
261.6215,-232.5715,259.5188,601261.3996
275.9335,-233.3391,255.892,601265.3766
290.4016,-233.7789,251.7867,601269.2256
305.2898,-234.379,250.4019,601273.333
317.9163,-234.5623,249.0215,601277.2208
332.2747,-234.9892,245.1863,601281.1409
346.5145,-235.5627,240.5324,601285.0508
361.6148,-236.5928,233.7233,601289.0049
374.5235,-236.705,234.3694,601292.9832
388.211,-237.3382,230.6303,601296.9254
403.5076,-238.2522,222.3198,601300.8072
418.5083,-239.2171,213.9504,601304.7528
431.2423,-239.4841,212.5667,601308.9639
445.689,-240.1622,206.38,601312.8103
460.9667,-241.6105,196.3234,601316.7635
474.0201,-241.9901,193.6777,601320.816
487.6016,-242.844,187.3023,601324.6729
501.4507,-243.3171,184.0369,601328.5184
514.197,-243.6583,181.2965,601332.5066
528.5509,-244.5382,173.1562,601336.3856
541.7988,-245.5053,168.9388,601340.4736
556.0655,-246.1365,161.8047,601344.4729
568.3647,-246.592,157.895,601348.2316
583.4623,-247.926,146.1097,601352.2418
596.8925,-248.6623,140.6541,601356.2962
610.2271,-249.5424,133.795,601360.1388
623.8837,-250.4002,126.0809,601364.1643
637.8335,-251.3254,117.9234,601368.0211
650.5318,-251.8459,113.3526,601371.9605
663.0203,-252.5218,107.8704,601376.0046
676.3987,-253.4292,99.8913,601379.8496
691.257,-254.8118,87.6019,601383.7769
704.3164,-255.6264,79.8366,601387.8392
716.968,-256.2538,72.5582,601391.6876
728.7875,-256.5168,69.3559,601395.6664
742.8481,-257.6963,59.1718,601399.6548
756.0409,-259.0944,48.8243,601403.4966
767.8567,-259.4544,43.6886,601407.6923
780.8651,-260.314,34.8702,601411.5451
797.086,-261.898,17.8013,601415.2676
808.2472,-262.7288,12.4575,601419.2778
822.3633,-263.0501,13.982,601423.2865
838.0908,-263.6312,18.6507,601427.2702
853.0363,-263.9221,25.2083,601431.1416
865.6012,-263.856,35.8557,601435.062
880.9932,-264.0018,41.6195,601438.9807
891.9451,-264.374,56.3769,601443.4326
