Position_X,Position_Y,Position_Z,Time
-1176.2957,-485.1491,403.2146,771085.6026
-939.6767,-488.8253,426.2316,771115.6074
-910.261,-489.5473,431.1689,771121.0906
-886.503,-494.1321,419.8286,771123.3048
-855.779,-492.5212,425.9271,771129.3198
-829.9279,-494.5952,420.9657,771133.0933
-803.0766,-496.5987,417.6821,771137.0524
-773.8658,-495.9508,422.9074,771141.1918
-746.4472,-497.512,422.1232,771144.9082
-719.4714,-499.0781,419.4906,771148.9294
-691.4817,-499.1563,422.4333,771152.9485
-663.8993,-500.7353,420.1495,771156.7934
-637.651,-502.9396,415.7052,771160.7165
-609.5633,-503.2403,419.8938,771164.7236
-555.5891,-505.2544,422.857,771172.6588
-529.3521,-507.4936,419.0994,771177.0632
-503.0779,-508.6407,414.3525,771180.4606
-475.6522,-509.3191,413.7413,771184.4237
-450.3459,-511.1285,406.9845,771188.5484
-424.6631,-514.1543,398.4964,771192.6146
-398.0509,-514.5892,400.5359,771196.43
-371.4834,-515.8675,398.0925,771200.2812
-345.6446,-516.346,397.4967,771204.2738
-320.1674,-517.3277,396.7372,771208.551
-294.6069,-521.2965,384.4904,771212.0614
-268.3791,-521.4001,385.8626,771215.9963
-242.6486,-523.7338,381.3755,771220.008
-217.3428,-525.7442,379.5117,771223.8742
-192.8786,-526.8454,378.6097,771227.785
-167.2767,-529.3596,366.5991,771231.7622
-142.1561,-527.731,372.9274,771235.6697
-116.6825,-531.8126,357.6243,771239.6365
-90.8689,-532.162,357.7005,771243.7206
-66.8796,-533.7316,354.2076,771247.5306
-41.6988,-536.8067,343.6708,771251.4584
-19.4656,-539.2668,336.7641,771255.5225
6.3733,-538.2043,340.1639,771259.4616
32.6147,-541.5301,328.3034,771263.3014
56.3735,-543.267,322.5128,771267.3814
80.2905,-544.8026,316.6427,771271.3144
105.3625,-546.9298,313.4376,771275.2368
128.4624,-548.4184,308.512,771279.1576
152.0422,-551.2596,303.0423,771283.0302
177.8435,-553.8211,288.7072,771287.1972
200.7569,-553.8482,286.5043,771291.0236
225.0295,-556.4465,276.1222,771294.876
247.422,-557.3727,272.629,771298.8722
271.779,-559.9153,262.5567,771302.7993
297.6354,-563.0993,252.1124,771306.711
318.4096,-562.7115,251.8715,771310.7438
341.8859,-565.1981,242.1869,771314.6056
364.9712,-567.1226,235.406,771318.6243
387.1268,-567.8802,230.3725,771322.5325
411.399,-571.1852,217.8666,771326.4635
433.6688,-573.471,212.0761,771330.4486
457.8657,-575.9877,198.2577,771334.4029
476.4407,-575.3782,204.0742,771338.348
501.2479,-577.8174,188.3196,771342.2864
524.2683,-579.9933,177.5485,771346.359
550.013,-584.2845,159.715,771350.1992
572.0614,-586.2082,150.7404,771354.2132
593.0706,-586.8271,146.3966,771358.2494
616.786,-590.0664,132.5077,771362.0308
640.6014,-593.2905,117.5496,771366.0322
660.3916,-593.6028,115.5459,771369.9842
685.7755,-597.8641,96.7844,771373.8168
707.4567,-600.3544,85.5117,771377.8395
728.4237,-601.9048,79.3821,771381.7892
749.1691,-603.6761,71.4991,771385.6652
773.3492,-608.1656,53.4282,771389.6628
788.1161,-605.4145,61.3304,771393.5793
819.6698,-612.7806,25.9266,771397.5234
840.113,-613.6968,19.692,771401.5004
862.0506,-616.4046,6.8068,771405.4692
881.2435,-618.3346,2.8023,771409.4226
899.4558,-621.2624,8.013,771413.413
918.1643,-624.2571,12.8689,771417.2278
935.7948,-626.8198,19.9886,771421.2912
958.6003,-632.9959,17.1283,771425.2834
984.7201,-634.2315,45.3808,771433.0584
1004.3211,-636.885,48.7218,771437.2289
1041.6903,-647.7526,16.1777,771441.3701
1036.0085,-639.9269,68.9719,771445.2851
1054.2855,-643.2165,73.0533,771449.0368
