Position_X,Position_Y,Position_Z,Time
-1245.3923,133.8152,285.5935,816186.7748
-1221.4696,137.8123,293.3987,816191.5727
-1190.3975,135.283,263.9909,816199.4004
-1172.3374,135.663,257.1322,816203.8488
-1153.6931,135.2498,253.3181,816207.5153
-1138.7223,134.2282,242.796,816211.294
-1117.6673,134.6211,244.499,816215.2704
-1103.0693,134.4305,230.5523,816219.143
-1087.9753,134.6777,218.8239,816223.3044
-1070.5848,134.4635,213.0656,816227.07
-1052.5298,133.8197,206.4039,816231.0188
-1034.3611,132.268,204.9113,816234.9282
-1019.364,133.226,194.0046,816239.1541
-1002.7377,132.7028,183.2297,816242.7646
-988.5963,132.3979,169.69,816247.0157
-970.7159,132.2461,163.0795,816250.8207
-953.8815,131.6024,154.4739,816254.8318
-937.3409,130.4706,149.2121,816258.7648
-922.9256,130.3613,135.5838,816262.57
-905.441,129.7131,130.9271,816266.558
-890.273,129.1544,118.5721,816270.5828
-874.52,128.6287,107.9392,816274.3728
-857.7602,128.0826,98.8863,816278.3297
-841.5535,127.1648,93.6477,816282.3629
-826.866,126.446,83.2416,816286.1594
-809.4669,125.665,74.8123,816290.256
-795.8371,124.8353,57.4561,816294.1321
-778.3052,123.7213,54.2864,816297.9886
-760.4297,122.8313,50.5104,816301.9711
-746.8294,122.5468,32.779,816306.0603
-731.9226,121.0502,19.8361,816309.8122
-718.9092,120.2093,16.9882,816313.8208
-708.1297,117.0745,29.9091,816317.9259
-700.1974,114.2832,32.9893,816321.728
-689.79,111.2909,46.3808,816325.736
-680.4671,108.5636,54.9422,816329.6816
-670.0533,105.2595,64.6117,816333.5518
-663.9318,102.1195,65.0118,816337.6802
-651.384,99.5715,79.6481,816341.5256
-641.9602,97.2426,92.5911,816345.3474
-632.488,94.2645,99.3436,816349.3777
-624.2682,91.8786,105.3719,816353.2435
-613.38,88.8532,115.0908,816357.371
-606.0405,85.9334,115.3108,816361.2488
-595.7475,82.1586,129.7864,816365.1936
-585.988,79.919,138.0318,816369.0789
-577.1192,77.2109,147.6605,816373.3667
-567.1422,74.42,153.5864,816376.9241
-558.9033,71.4093,158.6789,816380.9385
-548.9813,68.8482,168.7021,816384.8936
-540.9596,65.8939,169.4262,816388.8382
-530.7763,61.9276,184.4073,816392.739
-522.3789,59.5778,188.0429,816396.7202
-512.9368,56.6932,197.8017,816400.6032
-504.0116,54.015,199.2015,816404.5626
-494.9441,50.9608,205.2064,816408.6762
-485.78,48.1849,209.8192,816412.4504
-478.3349,45.5094,213.4478,816416.433
-468.2367,41.8508,219.9416,816420.5792
-462.9882,40.5954,196.6674,816424.367
-451.2686,36.1774,232.9369,816428.3776
-441.977,33.421,239.664,816432.2082
-431.9931,30.3241,245.3792,816436.1332
-427.025,28.8424,220.098,816440.5643
-418.0232,25.8277,221.627,816444.2992
-406.956,21.747,245.6805,816448.077
-392.9018,17.4131,219.3542,816455.9094
-371.2992,9.2055,271.0894,816463.8324
-362.3188,6.1904,271.6037,816467.7774
-353.1893,2.6477,295.3128,816471.77
-344.2986,0.2866,295.2075,816475.648
-336.277,-3.0198,282.9996,816479.5699
-327.2545,-5.9301,295.4822,816483.5546
-319.1405,-6.0295,329.3094,816487.8263
-308.9114,-10.0885,317.592,816491.4214
-301.1385,-14.6504,299.5369,816495.4759
-292.9008,-17.7801,301.9862,816499.4116
-284.7811,-20.9251,302.385,816503.2726
-276.5563,-25.0144,288.5314,816507.2078
-267.3793,-27.7682,300.2046,816511.2176
-259.7503,-30.9239,302.8029,816515.1274
-250.7257,-33.4579,306.6379,816519.2713
-241.9971,-36.0236,314.6345,816522.9782
-233.6847,-39.1492,315.2667,816526.9734
-225.5866,-42.2048,319.0464,816530.9225
-216.8658,-45.2093,316.9162,816534.8125
-208.0507,-48.9878,316.1564,816538.7503
-200.531,-52.3136,314.6715,816542.7421
-192.7779,-54.5913,319.9029,816546.6472
-182.7748,-58.4829,315.0877,816550.6664
-174.9088,-60.6862,320.8707,816554.5831
-166.5586,-64.0778,320.0595,816558.4934
-158.3303,-67.0905,319.5667,816562.449
-150.1483,-69.927,322.3454,816566.4878
-141.4902,-73.6691,322.0214,816570.339
-133.2719,-76.727,320.738,816574.3342
-124.7191,-79.898,316.567,816578.5266
-116.6335,-83.0756,314.9468,816582.3338
-108.5082,-85.9999,317.1526,816586.2284
-100.1007,-89.3683,313.3784,816590.3144
-91.8206,-92.1655,312.2733,816594.056
-83.5768,-95.4781,312.3732,816598.0508
-75.4996,-99.1243,309.2613,816601.9804
-68.2653,-102.1086,304.2101,816605.8449
-58.7255,-105.3627,303.9435,816609.856
-51.109,-108.4283,299.071,816613.7527
-43.3554,-111.2223,304.0644,816617.6892
-35.1856,-114.4494,299.7997,816621.6798
-27.1084,-117.3353,301.2163,816625.5914
-20.552,-121.3722,302.3718,816629.5268
-11.2946,-124.1801,291.9541,816633.6182
-3.1391,-126.8417,295.7918,816637.6983
4.1653,-130.0753,289.6999,816641.3912
12.4303,-133.1909,286.59,816645.424
20.2132,-136.262,283.134,816649.2936
28.4383,-139.4065,277.2126,816653.2506
36.6891,-142.5843,275.3896,816657.295
44.6611,-146.5193,267.9054,816661.165
52.4011,-149.0016,268.4121,816665.191
60.2334,-152.4731,264.6062,816669.3202
67.8068,-155.6058,259.7921,816673.0262
75.3866,-158.3902,258.8917,816677.368
82.9376,-161.4521,254.346,816681.0428
91.7164,-164.7902,246.9367,816684.8801
99.4774,-168.3638,241.6431,816688.8922
106.8243,-171.2531,238.7814,816692.8919
114.7428,-174.5654,232.7567,816696.8047
121.9948,-177.4832,231.5524,816700.7603
130.5594,-180.8873,219.5192,816704.7064
137.3704,-183.7983,219.114,816708.7504
145.7379,-186.9117,212.7986,816712.7067
152.6274,-189.6774,209.1733,816716.5737
162.1203,-194.1263,194.7762,816720.5998
168.7395,-197.0599,191.7722,816724.5455
175.4356,-199.693,191.0578,816728.4372
183.6233,-202.8817,183.4031,816732.4804
190.9005,-206.0059,176.9971,816736.4046
198.7702,-209.2429,168.7908,816740.2486
206.7612,-212.3674,160.8717,816744.1969
213.756,-215.5171,156.3601,816748.2708
219.7793,-218.3912,157.9149,816752.0652
229.0605,-222.4402,136.7046,816756.0818
236.2968,-225.1746,135.7103,816760.1053
243.0183,-227.8523,128.1625,816763.8812
249.9116,-230.7015,123.9138,816767.8665
257.5623,-233.9377,113.9465,816771.9164
265.3237,-236.9209,106.809,816775.6908
271.3307,-239.6117,105.1624,816779.7472
280.2645,-244.0838,86.3392,816783.5844
287.2799,-246.7543,79.6511,816787.8272
295.0756,-250.2038,68.7853,816791.8744
300.6239,-252.401,67.5218,816795.694
308.338,-255.524,55.8476,816799.503
315.6499,-258.8643,45.9705,816803.5435
322.0287,-261.4062,41.0081,816807.452
328.7272,-264.331,34.3991,816811.2402
334.3234,-266.7283,30.6333,816815.312
342.5174,-271.1005,18.4272,816819.2076
347.3336,-275.2113,26.7791,816823.2664
351.9217,-278.5357,36.7456,816827.1268
356.6575,-281.5041,46.5703,816830.9418
360.216,-284.6291,57.7343,816835.0019
366.0396,-289.409,60.8141,816839.147
369.4638,-293.6237,70.2516,816842.7682
373.1444,-296.5089,79.0179,816847.0167
377.2476,-299.6733,89.1661,816850.7386
382.7538,-304.033,92.2833,816854.7192
386.2993,-307.1717,102.7906,816858.8194
391.0767,-310.9289,109.1413,816862.4902
395.601,-314.3228,115.2459,816866.4573
400.7843,-318.4404,121.7,816870.7258
403.8053,-321.8893,133.6221,816874.3497
409.4253,-325.8616,134.8836,816878.5173
413.4195,-329.4852,142.2245,816882.4838
419.6753,-333.8691,143.1642,816886.2117
423.3744,-337.0196,150.9966,816890.2532
428.0557,-340.7892,155.2702,816894.322
432.4532,-344.097,161.6814,816897.9846
435.7216,-347.1501,172.5824,816902.0622
439.8301,-351.0433,179.1136,816906.0832
446.115,-355.5931,177.2105,816909.937
450.0032,-359.1377,183.6361,816913.8048
454.525,-362.7586,188.5757,816917.841
457.5068,-365.7197,197.2537,816921.6613
462.7131,-369.4425,199.5879,816925.8532
467.2943,-373.3146,202.7967,816929.6504
471.4653,-376.9672,209.6689,816933.5934
477.2117,-381.6614,208.8102,816937.6894
481.1081,-385.1654,212.957,816941.591
485.1219,-388.5094,218.581,816945.3671
490.0658,-392.4868,220.1708,816949.3601
493.1511,-395.4776,227.6197,816953.2314
498.2908,-399.5151,228.1949,816957.2886
502.2586,-403.0361,232.8617,816961.1764
505.8579,-406.2622,238.1448,816965.0684
513.0522,-411.7912,232.6769,816969.0419
515.2578,-414.0789,242.513,816973.1242
519.556,-417.8226,244.6698,816976.9013
524.0867,-422.2708,245.5038,816980.8532
526.5774,-424.3919,253.8857,816984.8662
532.2004,-428.8881,251.5383,816988.7388
535.7743,-432.1833,255.4782,816992.7396
537.2785,-434.4318,266.7926,816996.7068
544.3159,-439.9483,259.988,817000.6752
548.0843,-442.9174,263.0237,817004.542
554.1277,-447.9869,258.7754,817008.8365
558.5722,-451.7557,259.3555,817012.5896
562.6101,-455.2158,261.2532,817016.6292
567.0223,-459.0938,260.9762,817020.5718
570.7813,-462.3081,264.6561,817024.3472
573.6477,-465.445,269.972,817028.3111
578.9882,-469.6668,266.9418,817032.3784
584.2213,-473.7769,264.924,817036.3154
588.2866,-477.8566,264.7791,817040.1622
591.5667,-481.0735,266.8086,817044.0384
594.7863,-484.1426,269.7401,817048.0354
599.7445,-488.0571,266.8973,817051.9622
605.5506,-492.3273,263.831,817055.8636
608.4372,-495.9589,267.0101,817059.9246
613.2402,-499.4396,264.8688,817063.7955
617.7302,-504.0448,263.0199,817067.7294
623.5002,-508.9038,257.1667,817071.7134
627.4233,-512.2765,257.0768,817075.6473
628.7157,-514.1481,263.3619,817079.549
634.2212,-518.7327,257.7233,817083.5983
640.2927,-523.8002,252.0989,817087.7025
641.856,-526.2017,257.955,817091.3911
647.9274,-530.7508,250.4712,817095.489
651.4643,-534.7219,249.1499,817099.3874
656.2819,-538.4085,246.1491,817103.2246
660.5208,-542.4024,243.5722,817107.3332
662.8108,-544.8413,245.367,817111.1663
669.8849,-550.3627,235.3562,817115.0545
670.4897,-551.8287,242.2728,817119.0719
673.0521,-554.7059,243.1794,817122.9602
679.5415,-559.6118,234.7658,817126.9614
684.9673,-565.1627,226.7237,817130.8893
690.7006,-569.7537,220.1324,817134.7982
694.0093,-573.2754,217.9843,817138.736
697.9331,-577.3889,213.3679,817142.8016
701.5467,-580.0437,212.1172,817146.6253
709.529,-586.898,199.3246,817150.5742
714.7032,-592.1268,192.619,817154.5816
714.897,-592.4476,198.1724,817158.6784
719.589,-596.9375,190.8954,817162.4398
722.8209,-599.7471,189.176,817166.4276
723.5517,-601.7152,192.562,817170.3634
728.8793,-606.6298,184.0384,817174.332
733.6872,-609.9431,177.9234,817178.317
738.4776,-614.8722,171.4896,817182.1744
743.442,-619.2235,164.2973,817186.3036
740.8921,-618.519,174.5867,817190.231
752.1545,-627.5798,150.0123,817194.006
753.7183,-629.5603,150.7386,817198.007
759.2505,-634.141,141.369,817201.9268
761.6813,-637.3346,138.0436,817205.8983
767.0288,-641.1228,129.2422,817210.0727
768.4743,-643.742,129.8565,817214.0221
