Position_X,Position_Y,Position_Z,Time
-1143.1045,39.0951,469.5358,744314.4402
-1092.9745,47.3958,458.2085,744322.6826
-1065.2705,50.9232,461.6367,744326.8856
-1037.6751,55.1427,462.3132,744330.9322
-1010.0775,59.1017,465.9277,744334.8527
-983.3996,63.2364,465.2312,744338.9329
-954.8395,66.9832,470.1161,744342.7688
-932.0388,70.4187,460.7733,744346.8958
-908.5694,73.8211,453.8068,744350.7172
-875.7016,78.6254,470.4904,744354.6663
-849.1877,82.2988,470.5932,744358.6012
-820.2582,86.6618,485.5982,744362.6455
-797.512,89.8117,475.8467,744366.421
-770.514,93.3272,478.443,744370.513
-745.3211,97.1973,475.594,744374.3931
-718.825,100.5281,479.3692,744378.3792
-692.7256,103.8345,478.6821,744382.2596
-669.4217,107.3442,469.1643,744386.1742
-642.4437,110.6363,471.7039,744390.142
-616.7085,114.2954,467.9375,744394.14
-592.0909,117.3632,464.7724,744397.9998
-566.4452,120.0928,460.4844,744401.9468
-544.2077,122.7538,444.5979,744405.9452
-514.931,126.5859,464.474,744409.8549
-490.3956,129.5944,461.6548,744413.7904
-465.0142,132.6297,461.0112,744417.8131
-440.9586,136.0951,464.1148,744421.841
-416.42,138.7363,460.3059,744426.0322
-391.9749,142.805,455.4692,744429.8886
-367.3406,145.3557,453.763,744433.6592
-342.1162,147.6056,454.6147,744437.6169
-317.4013,150.7141,443.7531,744442.0133
-293.3118,153.5736,439.7052,744445.8644
-269.0339,156.1207,438.2324,744449.4742
-244.0749,158.8033,435.6644,744453.5152
-219.4457,160.9061,419.4853,744457.4428
-196.3219,163.3405,404.7443,744461.3622
-172.9572,166.2699,384.3837,744465.3088
-148.5472,168.4153,419.337,744469.1939
-126.6543,171.0637,412.5806,744473.1366
-103.6358,173.5969,417.208,744477.0834
-78.9788,176.0073,413.8106,744481.0101
-55.7781,179.1781,403.2431,744485.2136
-31.4273,180.8239,401.6807,744488.9234
-7.1184,183.2549,402.6941,744492.903
15.567,184.8383,393.96,744496.8856
38.0113,187.0066,382.5985,744500.7773
61.5478,188.9886,376.2182,744505.0607
84.5656,190.983,369.4124,744508.8744
110.1043,192.9433,357.7324,744512.6667
136.8805,195.4886,325.9969,744516.8062
158.8793,197.7509,312.9943,744520.794
175.6451,198.9063,344.0951,744524.5917
198.1059,200.6617,340.4283,744528.4028
221.1192,202.8324,330.3887,744532.6476
242.2175,204.7729,328.2785,744536.3319
263.9933,206.7106,324.5534,744540.3088
286.0094,208.4011,319.1992,744544.3642
312.0415,210.8018,302.1086,744548.1488
332.1148,211.701,299.7904,744552.1955
354.5237,213.4887,291.7712,744556.102
376.2989,214.7339,284.4821,744559.9581
399.0461,216.3212,273.8833,744564.1576
420.9668,217.75,265.6566,744567.86
440.6757,218.2488,265.0842,744572.0256
464.1857,220.0611,251.88,744575.9908
484.8814,221.83,243.7242,744579.6894
506.3891,223.6802,233.977,744583.7248
527.3896,224.5561,226.5251,744587.7167
548.209,225.8337,219.3853,744591.6627
569.8912,227.4421,210.0796,744595.5466
589.4885,228.388,207.5984,744599.641
610.8964,229.8673,198.4497,744603.3434
630.4697,230.6031,192.8132,744607.5082
652.8726,232.1079,180.7587,744611.3214
675.5443,233.6059,167.9449,744615.218
696.7354,234.6649,158.4143,744619.1924
716.3271,235.5409,149.8949,744623.363
740.5512,236.1605,134.825,744627.9005
770.0952,238.728,99.1265,744631.4316
776.7641,238.3567,119.7827,744634.9986
795.9465,239.1914,115.0147,744639.1216
815.8549,240.1532,104.9713,744643.3258
840.4048,241.3888,87.9589,744646.7664
854.7134,241.9135,87.4514,744650.7478
877.4485,243.5145,72.7188,744654.8315
893.4573,243.323,71.8352,744658.7248
915.4757,244.5489,56.6545,744662.6264
929.7236,244.9471,58.837,744666.5984
956.042,246.558,35.0776,744670.4546
995.2664,246.3952,66.1173,744682.5764
1005.9648,245.5202,83.2557,744687.2774
1022.448,245.2272,88.4996,744690.4634
1040.123,246.2046,90.8144,744694.0609
1051.9166,245.3957,106.8072,744698.0767
