Position_X,Position_Y,Position_Z,Time
-1112.7268,-13.6051,415.3679,773035.6645
-1081.4433,1.5599,354.5705,773045.4932
-1000.8434,12.1792,410.2865,773050.7738
-970.6637,19.1999,412.9938,773055.6538
-943.8508,26.9187,408.9186,773059.37
-912.1233,32.1062,416.7669,773063.298
-883.5601,38.4123,417.7279,773067.4044
-854.1402,45.2086,420.3399,773071.2928
-828.7716,51.9896,411.2794,773075.2145
-797.213,58.0477,420.8988,773079.1296
-769.9379,64.5743,418.7202,773082.9986
-741.6197,71.6071,417.5628,773086.9953
-713.112,77.8609,419.1757,773090.9398
-686.9219,83.7956,410.8416,773094.8751
-655.335,88.7333,424.8496,773098.8532
-628.98,95.3437,418.0818,773102.7424
-600.7828,101.3848,418.8769,773106.7152
-575.0682,107.7222,405.9007,773110.8614
-546.3569,113.5427,410.224,773114.5635
-518.1054,118.7797,413.6986,773118.5438
-490.0561,123.5289,416.834,773122.5036
-463.3994,129.5896,412.4686,773126.5074
-437.5088,135.9873,402.9919,773130.4399
-410.916,141.8687,397.7204,773134.3536
-382.453,146.6168,402.1308,773138.3156
-356.1838,152.1776,398.9546,773142.3506
-328.866,156.7014,403.7601,773146.2224
-302.9381,163.74,386.8131,773150.1108
-275.8043,167.6216,395.214,773154.1372
-249.1725,173.2329,388.161,773158.1455
-223.0333,177.9882,388.999,773161.9504
-196.2275,184.3127,378.7494,773165.9343
-170.3377,188.1738,381.0771,773169.9287
-144.416,193.7983,373.9035,773173.7926
-118.2729,198.689,371.0196,773177.8018
-93.0258,204.6088,357.6722,773181.6948
-67.1909,208.806,360.7949,773185.6246
-41.5346,214.012,356.3995,773189.7284
-15.5243,219.0869,349.74,773193.5406
10.2214,223.9236,343.5296,773197.464
34.3737,228.4279,340.986,773201.4604
60.3807,233.1437,336.4559,773205.4752
85.2417,238.0809,330.3523,773209.3266
110.5676,243.3129,322.7744,773213.311
136.1981,247.5913,317.6785,773217.2108
160.7848,251.9855,311.415,773221.3344
185.2068,256.5458,307.1529,773225.4391
210.7075,261.8221,293.1297,773229.101
234.6619,265.8845,291.2323,773232.9922
259.1273,270.0306,285.8955,773237.1783
284.3272,274.8613,277.2778,773241.0216
309.3301,279.0191,273.3192,773244.9836
333.0589,283.606,263.2925,773248.9275
355.5845,287.2017,262.0535,773252.9828
379.8452,291.3541,253.1893,773256.7723
403.8734,295.8311,245.3858,773260.6793
429.6982,300.7205,232.2859,773264.5538
454.0876,305.0967,223.151,773268.5884
477.0101,308.9229,218.8027,773272.4594
500.6186,312.2436,210.3773,773276.432
521.8716,315.7116,208.5112,773280.3984
545.3303,319.9553,199.604,773284.3075
572.4557,325.7326,179.9448,773288.3024
594.6571,329.1053,174.69,773292.2492
617.9947,332.5793,166.6169,773296.1894
637.2246,335.3249,167.7097,773300.0884
663.0592,340.2942,151.189,773304.1418
681.6378,342.2775,153.1173,773308.0542
706.9336,347.1576,137.2591,773312.0588
727.2941,349.8602,134.3899,773316.1718
755.0426,355.5063,112.8139,773319.8646
775.3416,358.6126,107.951,773323.9282
796.717,360.8864,101.8909,773328.0434
817.2107,364.3877,95.044,773331.7391
840.2688,368.1697,83.7372,773335.82
858.0964,369.8376,83.1361,773339.7577
882.4471,374.6341,67.0134,773343.6835
903.5112,377.6882,58.471,773347.723
924.3727,380.1077,50.9725,773351.5201
942.7379,382.9105,46.2096,773355.434
961.6453,385.5323,47.1074,773359.427
975.2511,387.6519,62.3854,773363.3761
985.7768,386.8925,85.6914,773367.3294
1004.592,390.096,88.8389,773371.4832
1022.8071,392.5827,94.2565,773375.2182
1031.9862,393.0611,116.9367,773379.1992
1051.1435,395.6921,120.2209,773383.2236
1064.355,396.1695,134.8729,773387.0806
