Position_X,Position_Y,Position_Z,Time
-1248.5027,-17.0551,267.8775,758236.0458
-1143.06,-6.7084,276.5399,758247.5518
-1112.5558,-5.5013,271.9262,758249.6478
-1077.0981,-3.7506,277.2819,758253.7189
-1039.2162,-0.5737,291.6507,758257.2596
-1010.5481,0.1434,280.9444,758261.0432
-984.4512,1.9535,263.3851,758264.8841
-947.9369,1.8785,274.8587,758268.8874
-905.6494,4.5164,304.7891,758272.8656
-871.9554,7.5981,307.7447,758276.7606
-817.551,10.9268,275.0464,758284.8292
-784.0208,12.4559,279.2442,758289.0816
-756.4431,14.2266,264.4424,758292.7254
-723.9455,15.1102,266.6599,758296.6597
-691.9132,16.0938,266.9388,758300.5155
-665.8051,17.5028,241.8297,758304.7036
-632.7077,20.6094,245.0161,758308.3891
-598.2308,21.1926,256.3576,758312.3322
-564.024,21.3106,272.5054,758316.3799
-535.589,22.502,255.6915,758320.1922
-503.9519,22.5905,258.7992,758324.1762
-474.447,23.5193,250.0339,758328.2141
-442.9712,24.6577,258.7804,758332.0758
-411.4641,24.7136,262.5072,758336.0512
-382.3458,25.0823,253.0883,758340.1535
-351.8961,27.0154,252.3273,758344.1114
-320.7295,27.0448,256.4805,758348.1572
-291.6213,27.6415,244.8027,758352.0041
-261.6517,28.5241,247.252,758355.9066
-232.3106,29.4011,238.2473,758359.9379
-202.9585,28.6511,241.2993,758364.0088
-173.7583,28.6351,215.2072,758367.655
-145.398,28.9205,224.1465,758371.9094
-116.3284,29.2809,223.7695,758375.889
-86.2336,30.8845,208.5826,758379.5056
-58.126,30.3807,219.0347,758383.4858
-29.2432,30.4528,206.8952,758387.4968
-0.56,30.5293,200.2241,758391.3812
26.5805,29.7623,204.8237,758395.3463
55.7696,30.334,190.0323,758399.2174
83.8464,29.4756,184.7201,758403.1706
109.9124,28.9452,187.5897,758407.2969
138.5127,29.357,178.0422,758411.0008
167.3182,30.5223,167.1999,758414.9868
194.5724,29.7901,160.4869,758419.0228
222.9477,29.0861,148.8896,758423.0674
250.9547,28.9729,136.7791,758426.888
276.504,28.5646,136.692,758430.8776
304.5492,27.6037,128.3709,758434.7006
326.9943,26.5378,137.9705,758438.895
356.0853,26.3034,124.6155,758443.106
385.5388,27.1836,99.3305,758446.8322
409.4202,26.5347,105.2649,758450.7526
437.9571,26.0936,90.3503,758454.9198
462.2801,25.1662,88.8467,758458.538
489.1758,24.6698,77.0657,758462.4246
512.8036,23.4544,76.2281,758466.3249
541.6214,21.7701,58.1524,758470.3238
565.0151,20.8169,55.0957,758474.388
593.006,21.2816,40.0349,758478.0666
615.5748,20.5233,40.0558,758482.1084
643.0414,19.7673,25.6238,758486.148
668.4509,18.4072,15.5892,758489.9874
683.767,17.0077,36.6611,758494.0216
707.4824,16.322,35.1907,758497.9234
727.2963,15.3341,41.8738,758501.7768
745.1553,14.4982,54.2363,758505.7674
766.4562,13.4893,61.3818,758510.0427
789.176,12.3343,62.2384,758513.6284
809.7686,11.3994,67.0028,758517.7866
829.6486,10.5808,73.9392,758521.792
855.2159,9.9086,69.3665,758525.524
873.2422,9.1656,77.9273,758529.3784
900.5033,8.4584,71.0894,758533.4242
906.8218,5.8122,108.2228,758537.247
925.5951,4.7213,115.8847,758541.3474
938.4043,3.106,136.2337,758545.218
963.3753,2.2699,130.9221,758549.2048
983.3132,0.4816,135.3603,758553.2798
1004.46,0.6509,138.4828,758557.1677
1029.678,-0.2468,135.3653,758561.0524
1038.7472,-2.0247,160.159,758564.9397
1058.6688,-3.4558,165.0947,758568.8444
1077.3015,-4.9806,174.0358,758572.8724
