Position_X,Position_Y,Position_Z,Time
-1189.2166,-205.4327,406.4754,750975.622
-1164.0877,-205.507,408.7754,750978.1176
-1133.1003,-204.1149,401.1897,750982.5511
-1108.5819,-203.8691,394.6818,750986.0564
-1076.615,-202.1493,404.0879,750989.977
-1050.6953,-201.7221,398.7969,750993.9806
-1019.4385,-200.3388,403.7962,750997.8829
-990.5464,-199.2236,405.4989,751001.8254
-962.3405,-197.8068,407.8814,751005.8666
-932.8833,-195.5589,415.2161,751009.7252
-906.5916,-196.182,409.8786,751013.7938
-878.8551,-195.5303,409.4227,751017.6991
-850.7956,-194.5138,410.924,751021.7156
-821.7512,-193.8475,413.4408,751025.5644
-794.396,-192.6408,414.1215,751030.127
-768.2223,-192.5741,408.7004,751034.3111
-739.7726,-191.438,413.0074,751037.4457
-711.3995,-190.413,416.3246,751041.3676
-685.9394,-190.1704,407.4768,751045.357
-659.2109,-189.7553,405.2366,751049.2501
-630.679,-188.313,408.4211,751053.1814
-603.6068,-187.2838,407.847,751057.1328
-577.8369,-186.5581,405.2636,751061.1428
-552.056,-186.6586,400.7894,751065.2022
-525.5376,-186.02,396.6745,751068.9756
-497.9361,-185.9406,398.403,751073.0178
-471.7927,-185.4033,393.3967,751076.9283
-446.0386,-185.4309,388.1054,751080.8703
-419.397,-184.4408,387.7213,751084.889
-392.6933,-183.6098,391.598,751088.8065
-367.1207,-183.6811,382.9124,751092.9177
-340.9794,-182.6722,387.1718,751096.9443
-315.5351,-183.1293,377.187,751100.7054
-289.5091,-182.4564,368.887,751104.7105
-263.8966,-182.7334,364.0362,751108.7676
-238.0028,-181.706,365.5889,751112.7734
-213.8228,-180.1565,370.9138,751116.5404
-187.6267,-180.9374,358.8053,751120.4732
-161.9127,-181.0865,352.2433,751124.3494
-137.3049,-180.8713,347.0846,751128.5376
-112.0161,-179.876,346.7366,751132.253
-87.0198,-180.3429,336.6021,751136.1748
-62.6624,-180.1668,333.3302,751140.2153
-36.8638,-179.9902,324.243,751144.1174
-13.4789,-178.8615,326.81,751148.0284
11.1555,-179.5204,317.4213,751152.1088
35.7635,-179.1529,312.8773,751156.0158
60.1401,-179.1888,304.7621,751160.0752
82.7746,-178.5014,306.3015,751163.9334
108.8558,-178.7391,292.889,751167.771
130.7823,-178.2287,294.8997,751171.9145
156.3916,-178.7913,282.467,751176.0302
179.6586,-178.7608,276.848,751179.59
202.9202,-178.4963,271.9778,751183.5932
226.9631,-178.4773,263.4903,751187.689
250.1395,-178.5745,256.4993,751191.829
274.0053,-178.7999,246.8842,751195.3576
297.6238,-179.2059,239.3327,751199.3999
322.2663,-178.4607,234.7884,751203.2651
342.2887,-178.3653,230.4947,751207.4344
367.0386,-179.0111,214.2461,751211.1611
387.9102,-178.7935,212.1907,751215.1122
411.2491,-179.1166,201.423,751219.1756
434.6195,-179.1706,194.1307,751223.2164
458.8892,-179.6425,181.1921,751226.8979
480.187,-179.5272,176.1171,751231.017
501.8518,-179.4331,169.755,751234.8132
526.3415,-180.1084,153.9684,751239.0536
548.5914,-180.4283,145.8561,751242.9573
570.2133,-180.2459,136.6127,751246.6438
592.8748,-180.736,126.0225,751250.634
613.6543,-179.9416,121.4796,751254.8425
638.6931,-181.1281,102.5815,751258.5776
661.0604,-181.7892,91.123,751262.4706
679.8946,-181.0532,88.6852,751266.5114
701.4462,-181.4615,79.2712,751270.3859
725.1649,-182.0465,64.7614,751274.5614
745.3079,-182.0381,57.3796,751278.2647
769.0855,-182.5946,42.1228,751282.2077
790.0187,-183.0121,31.6323,751286.2392
810.6632,-182.922,22.493,751290.1436
830.8709,-183.3739,15.7665,751293.9684
847.4045,-183.7266,24.0745,751298.112
862.539,-183.7619,36.3674,751301.9928
876.0662,-183.0272,53.8509,751305.9813
893.0556,-183.0358,62.7441,751310.0882
915.241,-185.9619,58.478,751313.7393
930.6793,-185.8297,68.4703,751317.6823
945.1595,-185.3475,81.1476,751321.8978
959.3351,-185.6039,94.3936,751325.5605
975.2528,-185.5922,103.3096,751329.5335
992.4407,-184.7971,112.0648,751333.5674
1011.2467,-185.0623,112.8766,751337.4058
1022.1177,-186.2615,133.2423,751341.4324
1039.8483,-187.2008,137.9674,751345.337
1059.7746,-188.2809,139.0178,751349.2392
1073.3598,-187.7995,150.6137,751353.2076
1087.1627,-188.0083,163.0046,751357.2688
1093.7702,-186.0641,187.9429,751361.0438
