Position_X,Position_Y,Position_Z,Time
-1206.0619,-313.8288,403.3503,693234.4968
-1045.4525,-306.6577,422.5162,693256.1966
-1023.6411,-306.5697,413.7392,693263.4221
-973.8198,-305.0051,413.9786,693271.0898
-924.812,-303.9931,410.3591,693278.8236
-876.078,-303.217,408.325,693284.646
-851.7716,-303.1654,406.5574,693288.8725
-828.5166,-303.2082,401.725,693292.4666
-804.1351,-302.8178,401.67,693296.4417
-782.6642,-303.8393,392.6227,693300.4638
-758.9318,-304.877,389.7691,693304.3733
-731.5724,-304.5081,402.3563,693308.4656
-705.7881,-302.0724,407.0592,693312.5125
-685.808,-301.2201,389.8076,693316.29
-663.3051,-301.8679,381.4696,693320.2948
-637.2737,-299.7116,388.3474,693324.2778
-615.1,-300.3547,380.3006,693328.0436
-591.2429,-299.5021,378.7501,693332.1078
-568.8694,-300.3298,370.7511,693336.0552
-545.7538,-300.0033,367.294,693339.8634
-522.3928,-299.8233,363.6788,693343.8592
-499.4371,-299.4698,361.8667,693347.7852
-476.4412,-299.7017,355.0483,693351.6926
-453.6468,-299.6671,350.4372,693355.8361
-430.9702,-300.0766,344.1546,693359.691
-409.5446,-302.0678,335.5427,693363.5471
-386.1205,-300.8125,343.3841,693367.5708
-363.6109,-300.3705,342.6639,693371.43
-342.9811,-302.3019,316.6809,693375.613
-319.5331,-298.9266,326.2024,693379.431
-298.4575,-300.2081,311.7358,693383.3224
-275.6406,-299.4441,308.5031,693387.2461
-253.7768,-299.9794,300.8256,693391.4536
-231.3614,-301.0102,281.007,693396.5403
-210.3557,-300.5591,285.1352,693399.1864
-187.5074,-299.3052,288.3197,693403.215
-166.3939,-299.9189,276.8145,693407.2024
-144.7156,-299.5446,274.9192,693411.31
-122.6231,-300.9557,258.8461,693415.132
-100.795,-299.8839,258.5518,693418.928
-79.5259,-301.9971,244.9246,693423.2778
-58.8847,-302.3877,240.9007,693426.8936
-39.0321,-301.0869,245.0497,693430.7026
-17.4073,-305.2973,218.1156,693434.7638
4.3886,-303.5561,232.022,693438.9202
24.4363,-301.6729,213.0311,693443.1192
45.6818,-302.3024,200.2009,693446.9108
67.0621,-302.853,188.2252,693450.6118
85.8331,-301.081,193.5921,693454.4684
107.5636,-302.9968,174.793,693458.614
128.7021,-303.0321,168.6018,693462.2531
147.4578,-302.9484,163.4017,693466.2166
167.8775,-302.813,157.0535,693470.2729
188.8444,-303.6212,145.1746,693474.1662
208.1674,-303.4504,139.1847,693478.082
230.5762,-305.0789,124.0144,693482.062
252.876,-306.7378,106.2423,693485.872
270.6625,-307.0278,102.8992,693490.0306
287.4232,-305.6692,107.5585,693493.9968
308.3549,-307.6032,88.1144,693497.6942
329.09,-307.7056,71.0142,693501.7896
349.5059,-307.2814,65.123,693505.9416
367.2517,-306.8654,58.1943,693509.7936
386.5528,-307.1843,46.2222,693513.7497
405.4048,-307.1176,39.412,693517.7519
424.474,-307.5027,30.402,693521.5836
441.691,-308.295,25.3921,693525.8318
459.1405,-310.1064,22.9563,693529.3046
471.5145,-309.2219,40.0858,693533.2519
486.208,-310.3827,45.5118,693537.4531
499.8067,-310.7223,55.3822,693541.1607
513.2006,-310.788,66.9544,693545.0883
526.2576,-311.0784,75.6951,693549.1193
539.3031,-310.9547,88.1417,693552.9446
554.166,-311.5431,94.2685,693556.9241
568.6534,-311.9161,102.5872,693561.0538
582.1051,-312.2767,111.26,693564.7796
595.2455,-312.6047,121.3987,693568.745
608.7529,-313.0447,127.5039,693572.9464
620.5849,-312.9312,140.8183,693576.6976
637.342,-314.5293,141.0754,693580.6007
648.2144,-313.9389,155.3074,693584.6054
662.737,-314.3485,161.2844,693588.5104
677.3687,-315.2698,165.571,693592.5506
690.9563,-315.7536,173.383,693596.3946
705.1082,-316.3932,179.2575,693600.3502
718.298,-316.9492,186.2019,693604.3103
730.9165,-316.8929,194.6147,693608.2115
745.5627,-318.3008,197.3744,693612.1612
757.1074,-317.7261,209.1312,693616.1472
773.2849,-319.2303,208.0658,693620.0368
784.2848,-318.6823,220.4822,693624.044
801.7432,-320.5824,218.5579,693628.0051
813.2947,-320.0835,227.9002,693631.8685
826.212,-320.5838,234.4384,693635.9349
840.1415,-321.4563,238.3324,693639.9273
853.2807,-321.7118,243.4309,693643.7552
868.9793,-323.0859,242.9308,693647.7491
881.5244,-323.2471,249.8687,693651.7824
896.6496,-323.8429,251.8872,693655.647
909.4181,-324.3897,256.7337,693659.5446
920.2192,-323.9828,267.1671,693663.4994
938.6659,-326.088,262.8975,693667.4044
969.8307,-328.8308,259.4008,693677.5236
984.5591,-328.5409,262.1601,693679.8136
994.9755,-328.6961,271.7259,693683.3844
1007.0979,-328.7988,277.9839,693687.1499
1018.8151,-328.7683,284.4171,693691.1012
1038.082,-330.9138,278.0317,693695.0966
1057.5089,-333.1384,274.5993,693699.0196
