Position_X,Position_Y,Position_Z,Time
-1184.99,-95.3896,417.3006,862400.6342
-1167.1334,-85.2195,421.0024,862404.7284
-1095.1306,-67.9188,497.7865,862414.3258
-1088.1628,-58.7403,491.146,862418.6938
-1113.7056,-47.3391,400.4835,862422.3562
-1102.588,-38.3897,391.6974,862426.2025
-1055.8798,-32.4133,463.0048,862430.1425
-1025.8022,-13.2465,464.9044,862438.0774
-1054.6915,-1.4446,360.0325,862443.8192
-1007.5992,3.5522,436.8054,862446.1858
-1028.1754,16.7789,349.5933,862450.2972
-1015.057,25.8201,343.4758,862454.157
-1000.9706,34.5573,341.366,862457.9916
-990.5492,43.452,329.9791,862462.0379
-977.5403,52.5701,323.6872,862465.8026
-966.5221,61.6149,312.7078,862469.6668
-954.0296,70.2396,306.4387,862473.7112
-942.0341,79.0821,298.8975,862477.6556
-930.1026,87.811,290.802,862481.4829
-890.3942,89.3489,362.7852,862485.5309
-904.0673,105.1971,276.639,862489.688
-893.0778,113.9149,265.6506,862493.2888
-880.6615,122.5136,258.8662,862497.3222
-868.7814,130.9151,250.549,862501.2706
-857.1148,139.753,240.0082,862505.3604
-846.6898,148.1409,229.5053,862509.112
-833.0745,156.6014,222.7676,862513.046
-820.3752,165.3713,214.3529,862516.9882
-788.5649,164.4551,277.6338,862521.1116
-797.6536,181.5248,195.4034,862525.0477
-784.2982,189.6873,188.4234,862528.7715
-772.006,198.0093,179.1161,862532.8618
-762.0745,206.4371,165.1566,862536.8618
-750.6243,214.1331,156.2916,862540.8318
-737.3525,222.5596,147.7157,862544.8109
-725.8997,230.3644,136.4818,862548.6349
-715.2626,238.5593,125.6076,862552.6458
-686.3158,235.6208,189.9158,862556.8075
-674.9519,243.1785,179.7251,862560.3217
-664.3899,250.8893,168.9943,862564.3859
-666.9089,269.3477,89.446,862568.621
-654.025,277.1672,79.4401,862572.2926
-642.2979,284.6949,70.509,862576.2646
-633.3288,293.0528,51.2705,862580.2289
-619.942,300.8117,41.458,862584.0502
-610.4003,308.0403,28.299,862588.084
-596.9876,316.115,17.2374,862592.0356
