Position_X,Position_Y,Position_Z,Time
-1096.9309,-163.3823,599.3679,649696.1668
-1078.8995,-162.0475,602.2152,649698.1288
-1042.8623,-159.7946,602.4388,649708.8086
-1021.092,-158.066,614.9229,649711.0279
-1009.2053,-157.6065,603.5616,649714.3912
-991.0995,-156.1102,606.9888,649718.2948
-973.5068,-154.9043,607.2697,649722.5364
-956.9495,-154.1602,605.5995,649726.4162
-939.2586,-153.0016,606.8934,649730.1954
-921.9651,-151.8905,606.6968,649734.173
-904.939,-150.7871,607.2525,649738.1703
-887.5811,-149.4383,607.9589,649742.0126
-870.5631,-148.3466,607.2792,649745.9665
-853.5539,-147.4266,607.0895,649749.846
-837.0604,-146.3718,605.0281,649753.8672
-819.6284,-145.2515,605.686,649757.7314
-803.2476,-144.1916,603.8031,649761.7004
-786.4951,-142.9565,602.9796,649765.6658
-768.9384,-141.8611,603.4258,649769.5674
-753.3626,-141.0355,597.4819,649773.5694
-736.037,-139.9269,597.9713,649777.595
-719.7926,-138.8678,595.9772,649781.4114
-703.6872,-137.9764,592.8652,649785.3718
-686.201,-136.5765,593.9309,649789.4683
-669.5595,-135.7082,591.9887,649793.2793
-653.4058,-134.6544,587.3846,649797.2084
-636.7724,-133.6829,584.3809,649801.1773
-619.8125,-132.5944,583.6974,649805.0972
-603.742,-131.6788,579.9208,649809.0433
-587.3422,-130.6366,576.7444,649813.1199
-570.9479,-129.6114,573.4616,649816.9576
-554.9154,-128.6279,571.2331,649820.9602
-538.5947,-127.5466,567.7522,649824.9033
-523.3674,-126.941,561.4561,649828.8894
-507.0438,-125.8816,558.4231,649832.7488
-490.6718,-124.9229,553.5199,649836.719
-475.2298,-123.9321,548.793,649840.6209
-458.554,-123.0498,544.2623,649844.6088
-442.5638,-121.9527,540.8609,649848.5002
-427.1143,-120.9295,537.1414,649852.4658
-411.3622,-120.2227,529.969,649856.4816
-396.4948,-119.5192,525.9087,649860.3677
-380.5062,-118.7443,519.2035,649864.2957
-364.9251,-117.6625,514.1827,649868.2844
-347.5824,-116.5597,513.312,649872.1945
-332.8272,-115.6563,504.8172,649876.1501
-317.8,-115.0658,498.5431,649880.2546
-301.8462,-113.9574,494.8461,649884.0498
-286.0818,-113.0767,486.1936,649887.9949
-271.4305,-112.427,481.0127,649891.96
-256.0592,-111.313,474.2955,649895.8871
-240.7052,-110.8938,463.8555,649899.841
-225.5306,-109.8521,457.3156,649903.9455
-209.6601,-108.906,452.3675,649907.7117
-194.4439,-107.734,446.8052,649911.7478
-180.4965,-107.4479,436.7206,649915.6912
-164.5122,-106.3532,430.7642,649919.5661
-149.8759,-105.4397,427.4428,649923.8431
-135.1039,-104.8653,420.0469,649927.5858
-120.1161,-104.1407,409.052,649931.4986
-104.4413,-103.1978,402.6436,649935.5496
-90.1442,-102.1064,397.6452,649939.4756
-74.8934,-101.4823,389.0531,649943.3502
-60.3059,-100.644,381.7764,649947.2855
-45.3346,-100.3181,370.0491,649951.1972
-30.9943,-99.3591,359.4477,649955.2022
-16.4218,-98.4387,351.85,649959.187
-1.4956,-97.9877,341.8645,649963.0687
12.7049,-96.85,337.0671,649967.133
26.8096,-96.2805,326.3972,649971.0611
41.7072,-95.5174,316.4317,649974.9434
56.0156,-94.9282,306.2971,649978.9108
70.071,-93.8257,299.4654,649982.8568
85.0574,-93.6109,285.6495,649986.778
99.0753,-92.612,274.9689,649990.8049
113.3596,-91.5612,268.8088,649994.7286
126.7302,-91.1725,255.9819,649998.5749
140.9688,-90.1656,249.1198,650002.679
154.7558,-89.6029,237.9899,650006.6714
169.1148,-88.8649,228.0706,650010.4362
182.9474,-88.0929,218.9628,650014.4106
197.1208,-87.5506,206.8971,650018.3621
210.1324,-86.9213,194.8571,650022.3482
224.8988,-86.6223,181.6242,650026.2704
237.6247,-85.5099,173.1798,650030.1498
252.3961,-85.242,158.6607,650034.0979
265.2779,-84.065,150.4862,650038.1898
278.8658,-83.4227,137.8495,650042.0698
293.3814,-83.2423,121.2178,650045.9876
305.0061,-82.4665,114.8609,650050.1399
319.8825,-81.7568,98.4139,650053.8557
331.7929,-81.0405,92.0634,650058.243
346.8575,-80.5359,77.5781,650061.8858
360.5084,-79.6117,66.2094,650065.6924
372.0011,-79.1929,53.4242,650069.7295
384.7804,-78.318,42.8523,650073.8454
398.4204,-77.8961,27.414,650077.684
411.3197,-77.1316,19.0454,650081.6352
421.6711,-76.601,31.4034,650085.5928
431.6927,-75.6187,45.3214,650089.5448
443.7048,-75.2842,49.493,650093.5344
454.4983,-74.553,62.8724,650097.3062
465.5658,-74.009,71.2539,650101.2836
474.331,-72.92,87.0937,650105.3159
484.9455,-72.291,96.8647,650109.2035
493.9351,-71.5228,111.5979,650113.0706
505.543,-70.883,118.9637,650117.1624
516.3954,-70.3604,126.791,650120.9542
524.0123,-69.5412,145.8698,650125.0285
535.9179,-69.1496,151.0637,650128.9868
546.571,-68.731,160.3156,650132.8222
556.6934,-68.1226,171.0014,650136.824
566.7143,-67.4955,181.3071,650140.9298
577.2325,-66.7914,189.3721,650146.019
588.358,-66.2611,194.4362,650151.8088
595.4544,-65.639,213.0681,650153.1674
606.694,-64.9973,218.2704,650156.5262
617.8927,-64.3935,224.6091,650160.6554
627.2607,-63.7774,235.8093,650164.4676
636.943,-63.3303,244.4791,650168.4704
646.2343,-62.9192,254.7667,650172.575
658.7265,-62.0459,256.4184,650176.3317
666.4488,-61.6443,270.5509,650180.1394
679.3747,-61.4659,271.3272,650184.1776
688.196,-60.6698,281.4022,650188.0128
697.7097,-60.0083,290.349,650192.1736
707.4344,-59.473,297.8698,650196.123
719.7997,-58.9196,299.0202,650199.8922
728.9734,-58.3858,307.6622,650203.8196
740.2015,-57.8425,312.1752,650207.9244
750.5389,-57.2876,318.0155,650211.8437
761.2271,-57.0831,322.0149,650215.6804
767.1623,-56.1055,337.639,650219.7049
778.4984,-55.5981,340.5007,650223.6234
789.3865,-55.4356,345.1224,650227.6992
798.1972,-54.7238,352.5301,650231.4531
808.8118,-54.0812,356.91,650235.4114
822.6677,-53.6227,353.904,650239.4318
830.9901,-53.135,362.362,650243.3864
839.2705,-52.7746,370.8886,650247.2561
845.0224,-52.0235,384.1074,650251.2342
860.6362,-51.1883,377.7916,650255.1522
869.1365,-50.7868,384.7438,650259.0993
881.5631,-50.2977,384.3025,650263.0515
885.0127,-49.4865,401.1342,650266.9301
898.7227,-49.4294,398.3066,650270.9074
904.99,-48.5727,408.3792,650274.9003
917.1192,-48.1387,408.3746,650278.797
926.8669,-47.5335,412.2603,650282.7667
940.3639,-47.417,408.3428,650286.7058
948.959,-46.8456,414.7601,650290.6307
955.3213,-45.8045,423.7017,650294.737
966.3219,-45.4564,425.0485,650298.5696
978.7579,-44.8931,423.2762,650302.4482
985.7692,-44.4759,430.7771,650306.6875
994.6595,-44.0041,434.4155,650311.6898
1005.4842,-43.5768,435.9607,650314.3438
1014.6524,-43.0207,439.7038,650318.3174
1030.5885,-42.8915,430.8031,650322.205
1036.2371,-42.574,439.8333,650326.1757
1042.2833,-41.5344,447.9288,650330.1512
1051.1535,-41.757,451.2993,650334.1148
1067.4399,-40.9354,442.8572,650337.969
1074.6742,-39.912,448.4492,650342.1374
1084.9631,-39.9736,449.4563,650345.9662
1093.367,-39.4838,452.584,650349.9626
1100.0587,-38.8307,457.5413,650353.8768
1116.608,-38.1528,447.6621,650357.7364
1125.0328,-38.3618,450.7907,650361.6845
1126.0367,-37.5313,465.3095,650365.7028
