Position_X,Position_Y,Position_Z,Time
-1256.2204,-340.9652,238.0383,589275.9588
-1209.1223,-340.2338,209.8853,589286.2512
-1193.5093,-341.8345,182.9418,589291.3038
-1160.9221,-340.772,190.4322,589293.3538
-1133.5257,-339.9943,186.7846,589297.175
-1107.1003,-338.9861,183.035,589301.2002
-1081.7568,-338.9736,177.039,589305.0343
-1057.9189,-339.341,165.8276,589309.1444
-1031.5118,-338.5882,161.304,589312.9911
-1009.2302,-340.2042,148.3355,589316.9855
-988.8963,-342.3876,130.8148,589320.9568
-958.6123,-340.1827,137.8875,589324.8322
-939.2761,-342.8478,113.4196,589328.7302
-911.4406,-340.4277,113.4572,589332.8101
-887.1693,-340.4431,105.7283,589336.6358
-862.6449,-340.2701,98.8234,589340.6516
-838.0171,-340.6222,91.0232,589344.655
-814.9453,-340.4481,82.3352,589348.4359
-793.4314,-342.1342,65.1996,589352.5216
-766.8585,-340.9077,64.4297,589356.486
-744.666,-342.0645,51.2924,589360.3298
-721.2329,-342.3796,43.1384,589364.2462
-698.8093,-344.3282,29.6579,589368.2055
-680.4437,-345.8308,22.3406,589372.078
-663.4221,-345.4767,33.3145,589376.1948
-644.5217,-345.6724,39.6177,589380.0506
-627.9865,-347.0926,42.8236,589383.9474
-608.8828,-345.9412,60.7793,589387.9266
-592.7021,-347.2967,63.1078,589392.1432
-576.2039,-348.1042,71.0965,589395.771
-558.4321,-349.6431,79.6156,589399.8146
-541.2167,-350.1128,88.6113,589403.6614
-523.439,-348.9556,101.1539,589407.8778
-507.9005,-350.4051,100.9013,589411.9632
-489.6666,-351.777,104.3873,589415.5287
-472.5285,-351.3604,118.3069,589419.5106
-454.7365,-352.3857,122.9988,589424.131
-438.8073,-354.3037,127.5554,589427.418
-421.4091,-353.9079,142.3129,589431.4136
-405.3651,-354.3556,144.3317,589435.3526
-387.5387,-354.8465,150.661,589439.3118
-370.9035,-356.4325,150.5337,589443.6612
-354.5779,-355.1964,167.4832,589447.2219
-338.015,-356.5057,168.2793,589451.1346
-320.2967,-358.4861,171.5629,589455.056
-304.0074,-359.7011,177.596,589459.0008
