Position_X,Position_Y,Position_Z,Time
-1286.5187,87.7191,175.6866,592788.8929
-1173.7081,75.2475,128.2082,592806.2734
-1154.0797,72.8249,111.7211,592811.8325
-1130.8264,70.5807,102.9147,592814.3723
-1109.1236,68.3723,92.7048,592818.279
-1087.5743,66.2906,80.9292,592822.1506
-1064.5967,63.6644,71.3883,592826.055
-1043.7572,61.2333,58.7173,592830.0289
-1019.5517,58.7571,53.6434,592833.8904
-1000.177,56.4738,37.5003,592837.938
-975.9415,54.3247,32.6308,592841.9058
-956.8388,51.7167,16.8272,592845.739
-939.6283,49.9011,24.9053,592849.7215
-923.8299,48.0772,35.4802,592853.7814
-909.3479,46.0159,39.7917,592857.7674
-893.118,43.8121,48.5125,592861.6346
-875.4372,42.1618,65.563,592866.0808
-860.813,40.2052,69.8133,592869.4247
-844.0722,38.3115,84.3701,592873.5268
-828.8217,36.4614,88.2175,592877.5186
-813.8825,34.6463,97.3666,592881.3386
-798.5505,32.8208,108.6346,592885.301
-782.045,30.9228,115.3765,592889.2454
-766.743,28.6595,124.6567,592893.2072
-751.4234,26.4947,130.5619,592897.1252
-735.3253,24.8888,141.6244,592901.1148
-718.7054,22.7026,154.5016,592904.9734
-704.9557,21.2125,151.1968,592909.2175
-691.0235,18.9904,156.2007,592912.9374
-676.7688,17.2016,158.7619,592916.8522
-662.8069,15.5118,157.6188,592920.961
-651.0367,14.3903,147.291,592925.0156
-628.8906,10.8813,190.5707,592928.6778
-613.7687,8.7825,199.6112,592932.7915
-598.1965,6.8152,203.2157,592936.5929
-582.7728,4.6849,210.7408,592940.7092
-563.3343,2.1463,240.9863,592944.7352
-550.0478,0.5868,242.9679,592948.4044
-536.5274,-0.8557,240.0298,592952.3758
-521.5122,-2.7985,243.2675,592956.4478
-507.0009,-4.8503,244.5622,592960.2796
-492.0728,-6.1339,253.6835,592964.1822
-476.2339,-7.8165,268.7046,592968.2583
-457.9587,-8.345,293.4959,592972.2481
-442.0941,-9.1474,307.3457,592976.3538
-432.8657,-14.3969,268.8581,592980.12
-419.6049,-16.8402,270.9163,592984.3124
-405.4557,-18.9003,274.7938,592988.1103
-390.6329,-20.751,273.9693,592991.9776
-377.8852,-24.685,255.6891,592995.7648
-361.7008,-26.1616,270.4219,592999.784
-346.5316,-27.689,282.3877,593003.651
-332.1345,-29.699,283.5324,593007.6924
-316.9884,-31.1032,291.5405,593011.7122
-302.9109,-33.137,298.7119,593015.4668
-289.2464,-34.9514,299.8436,593019.479
-274.8765,-37.1946,296.8395,593023.6338
-259.2739,-39.6952,298.7082,593027.4358
-245.2791,-41.4171,302.1592,593031.4865
-231.4404,-43.6918,303.0222,593035.3344
-216.2406,-45.6827,310.3843,593039.1054
-202.3374,-47.698,305.1311,593043.158
-188.3402,-49.6997,311.2097,593047.0474
-175.3393,-51.7957,314.1264,593050.9956
-161.2219,-53.9765,312.6889,593054.955
-146.8783,-56.1879,310.7195,593058.9045
-131.9604,-58.4097,314.3643,593062.8816
-118.7035,-60.5661,311.3935,593066.8245
-104.3104,-62.4782,313.2345,593070.8155
-90.346,-64.5831,316.4173,593074.6692
-76.272,-65.9784,320.7107,593078.9486
-63.1107,-67.9647,322.2398,593082.5322
-48.9874,-70.9219,316.4377,593086.5016
-36.6124,-72.8754,318.4238,593090.525
-23.0133,-75.1959,314.672,593094.4062
-7.8199,-77.6508,313.6723,593098.3812
5.1627,-79.6235,310.3722,593102.2863
19.2125,-81.6254,315.1528,593106.1762
33.1653,-83.8027,308.4238,593110.2948
46.2727,-85.3286,315.36,593114.1792
58.9238,-87.3956,314.2762,593118.0084
72.987,-90.3985,304.8117,593122.0328
86.2484,-92.605,306.0016,593126.0201
99.3151,-94.517,304.5944,593129.8982
114.1453,-97.1326,298.8568,593133.8872
127.0814,-99.3196,297.3599,593137.7726
141.1405,-101.4295,292.4048,593141.6978
154.1372,-103.0906,294.4396,593145.7535
167.051,-105.1648,288.614,593149.6734
179.384,-108.0259,288.3899,593153.5299
192.889,-110.3504,281.1926,593157.6538
206.1712,-112.6426,278.063,593161.4452
219.2232,-114.6045,276.8618,593165.3764
232.377,-117.1638,274.2924,593169.4043
245.8261,-119.3037,267.5669,593173.3782
258.8054,-120.9884,266.3689,593177.3068
270.0628,-122.6169,269.9565,593181.2226
282.1617,-124.301,267.3499,593185.18
295.5689,-127.5025,256.2073,593189.2915
309.1797,-129.5992,254.4259,593193.1524
320.3762,-132.4501,256.0806,593199.0369
334.6448,-134.5889,240.848,593201.3935
347.7657,-136.8558,236.0644,593205.0046
360.9073,-139.2416,229.4972,593208.8408
373.6745,-141.3021,225.078,593212.8337
386.191,-143.5499,219.0843,593216.7756
399.4745,-146.077,210.5698,593220.7363
412.666,-148.357,202.1128,593224.6442
424.5761,-150.7642,199.6221,593228.5711
435.6476,-152.5194,196.8076,593232.4852
446.8443,-154.5351,194.8372,593236.468
460.5627,-156.9614,186.1726,593240.4438
474.7161,-159.5591,172.0586,593244.3474
487.1475,-161.6803,165.9411,593248.2968
496.5867,-163.0059,169.323,593252.2566
509.4055,-165.7857,159.0988,593256.1678
521.2059,-167.9929,152.4787,593260.1512
534.7405,-170.5218,142.0541,593264.0448
545.7366,-172.4461,136.6504,593268.1818
556.0444,-174.4975,134.8827,593272.0076
569.8151,-177.0073,122.2676,593275.9699
582.2074,-178.982,115.2435,593279.9252
594.2571,-181.3686,106.4739,593283.9004
606.676,-183.8689,95.4928,593287.7508
616.8405,-185.5323,92.4243,593291.746
629.6543,-188.252,81.1958,593295.7018
640.7077,-190.3618,74.3319,593299.5726
653.3619,-192.633,62.833,593303.5646
663.7648,-194.6086,57.4914,593307.5954
674.0207,-196.5391,53.6184,593311.4523
686.7277,-198.9034,42.1225,593315.5208
697.9471,-201.2176,32.6878,593319.359
710.8242,-203.4693,19.9373,593323.4185
720.6929,-205.5483,16.5478,593327.3618
735.8602,-208.0676,13.293,593331.183
747.5355,-209.8303,23.2057,593335.1084
758.0172,-211.7555,35.3042,593339.0946
770.0928,-214.0833,42.862,593343.0157
782.5556,-216.1791,49.3117,593346.9486
791.7254,-216.7637,65.7206,593350.9987
802.8599,-218.2758,74.8696,593354.8544
821.6014,-221.4037,64.0225,593358.8134
828.495,-223.1323,82.8673,593362.8486
840.0534,-225.4692,91.1838,593366.7579
855.8185,-228.14,89.5837,593370.7948
863.208,-229.1079,105.9379,593374.7326
880.7892,-232.5126,99.7249,593378.6049
892.7006,-234.1864,106.6573,593382.6466
901.7685,-235.3624,119.0793,593386.6412
909.294,-237.2907,134.2792,593390.6379
908.837,-234.8603,166.2954,593395.8714
938.1867,-241.7898,133.6766,593398.6484
948.2547,-243.5259,143.0467,593402.3828
962.6098,-246.9381,142.695,593406.282
976.4552,-249.6308,144.0031,593410.2768
982.4007,-250.5865,160.9034,593414.1876
995.8607,-253.1115,162.2507,593418.1378
1008.7548,-255.518,165.4568,593422.0314
1023.4542,-257.4209,164.2753,593425.9805
