Position_X,Position_Y,Position_Z,Time
-1200.3777,153.7404,225.7941,553202.358
-1157.0069,152.2105,208.7937,553207.5794
-1133.636,151.3401,203.1985,553212.66
-1114.3021,151.0274,189.9571,553215.0898
-1092.4893,150.6753,182.2006,553218.9115
-1072.071,150.1743,168.6534,553223.1418
-1051.041,149.0117,162.5811,553227.2122
-1027.0051,148.4039,160.7393,553230.8523
-945.4393,149.7829,119.2582,553249.7652
-929.4761,149.2656,95.8757,553251.8438
-900.1629,145.658,114.1088,553255.3074
-880.6011,144.9045,101.039,553258.6073
-861.9828,144.4236,82.1211,553262.358
-841.9935,143.5175,72.2238,553266.2696
-818.0633,142.2565,71.8012,553270.3494
-799.0762,141.9136,54.1267,553274.2458
-778.5735,140.7278,44.8185,553278.2786
-758.2162,139.6295,37.8714,553282.1349
-739.7586,138.9618,22.1736,553287.1674
-706.2382,136.9695,27.5429,553296.2584
-692.0222,136.6873,34.5912,553298.3569
-677.865,135.8152,49.9904,553302.0104
-664.9961,135.4491,51.3285,553305.6763
-649.8219,134.5619,64.6235,553309.762
-636.2744,133.8717,71.5418,553313.5705
-624.3396,133.1799,76.2159,553317.6345
-596.7417,132.0355,99.803,553325.5248
-582.0444,131.6948,101.0039,553330.1221
-568.23,130.2563,115.3691,553333.867
-554.7417,129.2864,123.4564,553337.3279
-541.3929,128.9859,128.8745,553341.2282
-528.0921,127.905,133.4146,553345.1602
-514.2588,126.7948,142.2749,553349.162
-488.0175,125.4564,157.097,553357.0809
-473.548,124.4881,164.5436,553361.3324
-460.9477,123.7068,170.3888,553364.8584
-446.716,122.7971,177.2881,553368.8078
-432.5312,121.853,184.5681,553372.8308
-419.3684,121.0638,190.425,553376.7198
-407.1339,120.3668,195.4953,553380.7893
-381.2275,118.6805,206.3241,553390.697
-367.541,118.3086,202.9903,553392.9329
-353.5439,116.9471,213.5565,553396.6716
-339.7357,115.7904,223.2441,553400.42
-327.8743,114.9498,228.356,553404.37
-315.146,114.1186,232.8575,553408.4135
-301.4991,113.3267,234.3344,553412.232
-293.2261,111.5497,185.6726,553416.1818
-275.2706,111.2405,244.6881,553420.1051
-262.1852,110.3585,250.7585,553424.195
-249.1375,109.512,249.4196,553428.2948
-236.1072,108.4968,257.9471,553431.9706
-222.7504,107.8605,254.8415,553436.1505
-211.0658,106.6704,265.0404,553440.1401
-197.2101,104.5951,210.7306,553444.2468
-187.1146,104.1021,239.5896,553447.9378
-171.7451,103.9283,270.5698,553451.8419
-160.1288,102.8645,279.4256,553455.7841
-145.9318,101.7696,277.5368,553459.7347
-134.0265,101.1231,279.2873,553463.5718
-121.341,99.9365,278.6642,553467.4547
-108.1107,98.7666,284.2996,553471.4976
-93.2156,96.2618,225.6215,553475.3793
-84.3101,96.935,284.0391,553479.3462
-71.2707,95.9668,290.8692,553483.2618
-59.2948,95.3805,288.7913,553487.314
-45.2582,94.1646,289.6258,553491.174
-33.2043,93.3939,288.6227,553495.1972
-20.5534,91.8959,296.3161,553499.0934
10.3198,88.3543,228.4551,553509.2116
16.4338,89.5134,284.6462,553511.3856
27.9049,87.9413,299.5048,553514.972
42.0922,87.0328,290.6505,553518.9597
54.5118,85.8728,293.3885,553522.7233
65.1901,84.7525,295.9848,553526.7
78.9345,83.581,292.2726,553530.705
91.1228,82.7155,289.545,553534.5708
109.0022,80.0789,237.5525,553538.5192
113.5388,80.2867,288.1833,553542.5268
127.4355,79.2283,289.6233,553546.4342
139.1092,78.4776,287.7966,553550.3722
152.0283,77.1317,283.9637,553554.3168
163.0174,75.9634,285.0015,553558.3442
175.2619,75.1154,282.8788,553562.2056
187.6068,73.9684,280.2779,553566.1587
199.3915,67.4083,276.2072,553570.1364
210.9291,71.5148,279.0378,553574.1286
222.7249,70.5757,275.7536,553578.0906
233.7378,69.4665,272.8193,553581.9223
247.3053,68.0116,268.0573,553585.9006
