Position_X,Position_Y,Position_Z,Time
-1191.9731,203.6884,255.3468,614123.0368
-1168.3302,203.3652,247.4466,614125.2138
-1141.0487,202.4831,245.553,614129.6834
-1114.9017,201.423,242.7967,614133.5664
-1099.715,201.0895,211.1166,614137.3836
-1074.8663,199.4417,206.9306,614141.3742
-1052.6668,198.8934,194.3105,614145.5337
-1027.6006,198.6444,188.403,614149.2635
-1007.29,199.0771,171.3068,614153.1994
-982.6777,197.7507,166.1831,614157.2491
-958.0596,196.9672,159.7327,614161.1095
-937.7941,197.8633,141.2566,614165.0678
-911.1705,195.9792,145.9974,614168.9924
-889.0911,195.671,133.8,614172.9676
-870.2536,197.3535,113.717,614176.9634
-847.1373,195.9032,99.4026,614180.8734
-822.647,194.4362,99.7872,614184.8587
-802.2345,194.819,81.4173,614188.8398
-782.2044,194.9622,64.6175,614192.7284
-759.324,195.3596,53.4115,614196.6024
-737.2505,195.0026,43.866,614200.5731
-717.4306,195.3765,26.4967,614204.4491
-694.3755,195.3097,22.8391,614208.612
-677.1892,195.9101,26.5285,614212.7107
-661.2414,195.9566,39.411,614216.3938
-644.8065,196.567,48.5325,614220.4103
-628.1348,197.2331,61.372,614224.3384
-612.7264,198.3481,68.073,614228.168
-598.228,199.726,74.8055,614232.1998
-581.2123,199.7359,92.1278,614236.1127
-565.554,201.4677,100.9728,614240.005
-549.5582,201.9112,115.5666,614243.9949
-533.6463,202.158,124.0005,614247.9136
-517.1346,202.9302,133.2574,614251.8348
-501.9369,204.0283,142.4159,614255.865
-487.3003,205.1899,149.8413,614259.8134
-471.8597,206.2142,158.0849,614263.6946
-455.2084,207.3191,172.2344,614267.7482
-441.4272,209.0098,175.4445,614271.5853
-426.639,208.7743,186.0766,614275.5282
-410.4587,210.2099,190.6512,614279.5577
-395.0731,210.6512,200.3875,614283.4184
-379.832,211.8037,209.197,614287.3445
-364.7403,213.297,213.2485,614291.3188
-349.0682,213.5703,225.9564,614295.261
-333.9356,215.3508,236.9879,614299.189
-320.2539,217.0377,234.4199,614303.1706
-303.442,217.186,243.5066,614307.143
-289.8685,218.2452,250.4354,614311.0828
-273.7657,218.92,259.6242,614315.0941
